asin,sku,date,metrics.sales,metrics.spend,metrics.clicks,metrics.impressions,metrics.orders,metrics.conversion_rate,metrics.acos,metrics.roas,metrics.ctr,metrics.cpc,metrics.conversions,metrics.same_sku_sales,metrics.same_sku_orders,metrics.daily_budget,metrics.total_budget,metrics.max_spend,metrics.avg_spend,metrics.total_sales,metrics.total_acos,metrics.total_units,metrics.organic_sales,metrics.organic_orders,metrics.page_views,metrics.ad_sales_perc,metrics.tos_is,metrics.aov,metrics.sessions,metrics.buy_box_percentage,metrics.browser_sessions,metrics.mobile_app_sessions
B0GGJF9PS2,"""None""","""2026-05-10""",0,0,0,8,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GGJF9PS2,"""None""","""2026-05-11""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GGJF9PS2,"""None""","""2026-05-12""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GGJF9PS2,"""None""","""2026-05-13""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GGJF9PS2,"""None""","""2026-05-14""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GGJF9PS2,"""None""","""2026-05-15""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GGJF9PS2,"""None""","""2026-05-16""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GGJF9PS2,"""None""","""2026-05-17""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GGJF9PS2,"""None""","""2026-05-18""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GGJF9PS2,"""None""","""2026-05-20""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GGJF9PS2,"""None""","""2026-05-21""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GGJF9PS2,"""None""","""2026-05-22""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0GGJF9PS2,"""None""","""2026-05-23""",0,0,0,4,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0GGJF9PS2,"""None""","""2026-05-24""",0,0,0,5,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GGJF9PS2,"""None""","""2026-05-25""",0,0,0,16,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GGJF9PS2,"""None""","""2026-05-26""",0,0,0,29,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GGJF9PS2,"""None""","""2026-05-27""",0,0,0,16,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GGJF9PS2,"""None""","""2026-05-28""",0,0,0,11,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GGJF9PS2,"""None""","""2026-05-29""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GGJF9PS2,"""None""","""2026-05-30""",0,0,0,7,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0GGJF9PS2,"""None""","""2026-05-31""",0,0,0,9,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM1D9QCN,"""None""","""2026-05-29""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,5,,,,0,,0,0
B0GM1D9QCN,"""None""","""2026-05-30""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0B9NGX1T5,"""None""","""2026-05-28""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0B9NGX1T5,"""None""","""2026-05-29""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-01""",0,0,0,67,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-02""",0,0,0,21,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-03""",0,0,0,7,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-04""",0,0,0,12,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-05""",0,0,0,19,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-06""",0,0,0,26,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-07""",0,0,0,10,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-08""",0,0,0,28,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-09""",0,0,0,39,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-10""",0,0,0,22,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-11""",0,0,0,15,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-12""",0,0,0,14,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-13""",0,0,0,8,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-14""",0,0,0,3,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-15""",0,0,0,12,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-16""",0,0,0,3,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-17""",0,0,0,4,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-18""",0,0,0,70,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-19""",0,0,0,6,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-20""",0,0,0,9,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-21""",0,0,0,56,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-22""",0,0,0,48,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-23""",0,0,0,142,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-24""",0,0,0,99,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-25""",0,0,0,71,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-26""",0,8.73,1,39,0,0.0,,0.0,0.0256,8.73,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-27""",0,0,0,130,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-28""",0,0,0,80,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-29""",0,0,0,29,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-30""",0,0,0,31,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G64PBN,"""None""","""2026-05-31""",0,0,0,51,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0CJMGL93M,"""None""","""2026-05-01""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-02""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-03""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-04""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-05""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-06""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-07""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-08""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-09""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-10""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-11""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-12""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-13""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-14""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-15""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-16""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-17""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-18""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-19""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-20""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-21""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-22""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-23""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-24""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-25""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-26""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-27""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-28""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-29""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-30""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0CJMGL93M,"""None""","""2026-05-31""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0D94XJRRP,"""None""","""2026-05-01""",0,0.41,0,36,0,0,,0.0,0.0,0,0,0,0,,,,,0.0,,0,0,0,4,,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-02""",0,2.94,1,59,0,0.0,,0.0,0.0169,2.94,0,0,0,,,,,0.0,,0,0,0,8,,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-03""",0,3.09,1,15,0,0.0,,0.0,0.0667,3.09,0,0,0,,,,,0,,0,0,0,7,,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-04""",0,0.25,0,16,0,0,,0.0,0.0,0,0,0,0,,,,,0,,0,0,0,7,,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-05""",0,0.16,0,15,0,0,,0.0,0.0,0,0,0,0,,,,,0,,0,0,0,5,,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-06""",0,0.77,0,10,0,0,,0.0,0.0,0,0,0,0,,,,,0,,0,0,0,3,,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-07""",0,0.11,0,23,0,0,,0.0,0.0,0,0,0,0,,,,,0,,0,0,0,7,,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-08""",0,0.39,0,20,0,0,,0.0,0.0,0,0,0,0,,,,,0,,0,0,0,3,,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-09""",0,0.38,0,31,0,0,,0.0,0.0,0,0,0,0,,,,,0,,0,0,0,9,,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-10""",0,0.33,0,28,0,0,,0.0,0.0,0,0,0,0,,,,,0,,0,0,0,10,,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-11""",0,0.58,0,73,0,0,,0.0,0.0,0,0,0,0,,,,,0,,0,0,0,16,,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-12""",0,0.43,0,23,0,0,,0.0,0.0,0,0,0,0,,,,,0,,0,0,0,8,,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-13""",0,5.45,3,92,0,0.0,,0.0,0.0326,1.82,0,0,0,,,,,0,,0,0,0,12,,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-14""",0,9.12,4,157,0,0.0,,0.0,0.0255,2.28,0,0,0,,,,,0,,0,0,0,15,,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-16""",0,0,0,9,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,9,,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-17""",0,0.02,0,13,0,0,,0.0,0.0,0,0,0,0,,,,,0.0,,0,0,0,8,,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-18""",0,0,0,13,0,0,,,0.0,0,0,0,0,,,,,474.29,0.0,1,474.29,1,6,0.0,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-19""",0,2.76,1,113,0,0.0,,0.0,0.0089,2.76,0,0,0,,,,,0,,0,0,0,12,,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-20""",0,0.06,0,54,0,0,,0.0,0.0,0,0,0,0,,,,,0,,0,0,0,9,,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-21""",0,0.83,0,35,0,0,,0.0,0.0,0,0,0,0,,,,,0,,0,0,0,3,,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-22""",0,0.55,0,45,0,0,,0.0,0.0,0,0,0,0,,,,,0,,0,0,0,7,,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-23""",0,2.8,0,116,0,0,,0.0,0.0,0,0,0,0,,,,,0,,0,0,0,4,,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-24""",0,0.6,0,64,0,0,,0.0,0.0,0,0,0,0,,,,,0,,0,0,0,6,,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-25""",0,1.23,0,66,0,0,,0.0,0.0,0,0,0,0,,,,,0,,0,0,0,4,,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-26""",0,0.54,0,38,0,0,,0.0,0.0,0,0,0,0,,,,,0,,0,0,0,3,,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-27""",0,0.19,0,18,0,0,,0.0,0.0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-28""",0,0.26,1,34,0,0.0,,0.0,0.0294,0.26,0,0,0,,,,,0,,0,0,0,10,,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-29""",0,2.39,1,26,0,0.0,,0.0,0.0385,2.39,0,0,0,,,,,0,,0,0,0,9,,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-30""",0,0,0,14,0,0,,,0.0,0,0,0,0,,,,,447.62,0.0,1,447.62,1,7,0.0,,,0,,0,0
B0D94XJRRP,"""None""","""2026-05-31""",0,0.34,0,14,0,0,,0.0,0.0,0,0,0,0,,,,,447.62,0.08,1,447.62,1,9,0.0,,,0,,0,0
B0DQWQB918,"""None""","""2026-05-28""",0,0,0,13,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0DQWQB918,"""None""","""2026-05-29""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0DQWLTRF7,"""None""","""2026-05-28""",0,0,0,13,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0DQWLTRF7,"""None""","""2026-05-29""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0FP5DSCZW,"""None""","""2026-05-01""",0,0,0,23,0,0,,,0.0,0,0,0,0,,,,,0.0,,0,0,0,5,,,,0,,0,0
B0FP5DSCZW,"""None""","""2026-05-02""",0,0,0,35,0,0,,,0.0,0,0,0,0,,,,,475.24,0.0,1,475.24,1,0,0.0,,,0,,0,0
B0FP5DSCZW,"""None""","""2026-05-03""",0,0,0,6,0,0,,,0.0,0,0,0,0,,,,,0.0,,0,0,0,0,,,,0,,0,0
B0FP5DSCZW,"""None""","""2026-05-04""",0,0,0,3,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0FP5DSCZW,"""None""","""2026-05-05""",0,0,0,17,0,0,,,0.0,0,0,0,0,,,,,0.0,,0,0,0,1,,,,0,,0,0
B0FP5DSCZW,"""None""","""2026-05-06""",0,2.64,1,36,0,0.0,,0.0,0.0278,2.64,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0FP5DSCZW,"""None""","""2026-05-07""",0,0,0,28,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0FP5DSCZW,"""None""","""2026-05-08""",0,0,0,23,0,0,,,0.0,0,0,0,0,,,,,418.1,0.0,1,418.1,1,1,0.0,,,0,,0,0
B0FP5DSCZW,"""None""","""2026-05-09""",0,2.75,1,10,0,0.0,,0.0,0.1,2.75,0,0,0,,,,,836.2,0.33,2,836.2,2,4,0.0,,,0,,0,0
B0FP5DSCZW,"""None""","""2026-05-10""",0,0,0,7,0,0,,,0.0,0,0,0,0,,,,,0.0,,0,0,0,4,,,,0,,0,0
B0FP5DSCZW,"""None""","""2026-05-11""",0,0,0,11,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,2,,,,0,,0,0
B0FP5DSCZW,"""None""","""2026-05-12""",0,0,0,3,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,2,,,,0,,0,0
B0FP5DSCZW,"""None""","""2026-05-13""",0,0,0,6,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,2,,,,0,,0,0
B0FP5DSCZW,"""None""","""2026-05-14""",0,0,0,3,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0FP5DSCZW,"""None""","""2026-05-18""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0FP5DSCZW,"""None""","""2026-05-19""",0,0,0,5,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0FP5DSCZW,"""None""","""2026-05-20""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,2,,,,0,,0,0
B0FP5DSCZW,"""None""","""2026-05-21""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,4,,,,0,,0,0
B0FP5DSCZW,"""None""","""2026-05-25""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,4,,,,0,,0,0
B0FP5DSCZW,"""None""","""2026-05-26""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0.0,,0,0,0,1,,,,0,,0,0
B0FP5DSCZW,"""None""","""2026-05-27""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-01""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,1414.28,0.0,3,1414.28,3,127,0.0,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-02""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,1414.27,0.0,3,1414.27,3,82,0.0,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-03""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,2828.57,0.0,6,2828.57,6,156,0.0,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-04""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,942.86,0.0,2,942.86,2,83,0.0,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-05""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,471.43,0.0,1,471.43,1,126,0.0,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-06""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,0.0,,0,0,0,71,,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-07""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,1414.28,0.0,3,1414.28,3,80,0.0,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-08""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,817.14,0.0,2,817.14,2,120,0.0,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-09""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,0.0,,0,0,0,94,,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-10""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,817.14,0.0,2,817.14,2,110,0.0,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-11""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,0.0,,0,0,0,93,,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-12""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,817.15,0.0,2,817.15,2,67,0.0,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-13""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,817.14,0.0,2,817.14,2,104,0.0,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-14""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,2451.43,0.0,6,2451.43,6,144,0.0,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-15""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,1225.71,0.0,3,1225.71,3,127,0.0,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-16""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,1900.01,0.0,5,1900.01,5,165,0.0,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-17""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,948.58,0.0,2,948.58,2,180,0.0,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-18""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,2845.71,0.0,6,2845.71,6,141,0.0,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-19""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,3794.29,0.0,8,3794.29,8,113,0.0,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-20""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,-474.29,,-1,0,0,90,,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-21""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,1422.86,0.0,3,1422.86,3,136,0.0,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-22""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,1897.13,0.0,4,1897.13,4,167,0.0,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-23""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,474.28,0.0,1,474.28,1,170,0.0,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-24""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,4264.76,0.0,9,4264.76,9,296,0.0,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-25""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,2361.9,0.0,5,2361.9,6,177,0.0,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-26""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,2361.9,0.0,5,2361.9,4,204,0.0,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-27""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,1409.53,0.0,4,1409.53,4,155,0.0,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-28""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,2138.1,0.0,5,2138.1,5,231,0.0,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-29""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,2565.72,0.0,6,2565.72,6,160,0.0,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-30""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,1710.48,0.0,4,1710.48,5,198,0.0,,,0,,0,0
B0DFMMG5GY,"""None""","""2026-05-31""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,855.24,0.0,2,855.24,1,208,0.0,,,0,,0,0
B0D1G7RLF4,"""None""","""2026-05-01""",0,0,0,26,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,5,,,,0,,0,0
B0D1G7RLF4,"""None""","""2026-05-02""",0,3.14,1,71,0,0.0,,0.0,0.0141,3.14,0,0,0,,,,,0,,0,0,0,5,,,,0,,0,0
B0D1G7RLF4,"""None""","""2026-05-03""",0,0,0,10,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0D1G7RLF4,"""None""","""2026-05-04""",0,0,0,6,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0D1G7RLF4,"""None""","""2026-05-05""",0,2.98,1,9,0,0.0,,0.0,0.1111,2.98,0,0,0,,,,,0,,0,0,0,2,,,,0,,0,0
