asin,sku,date,metrics.sales,metrics.spend,metrics.clicks,metrics.impressions,metrics.orders,metrics.conversion_rate,metrics.acos,metrics.roas,metrics.ctr,metrics.cpc,metrics.conversions,metrics.same_sku_sales,metrics.same_sku_orders,metrics.daily_budget,metrics.total_budget,metrics.max_spend,metrics.avg_spend,metrics.total_sales,metrics.total_acos,metrics.total_units,metrics.organic_sales,metrics.organic_orders,metrics.page_views,metrics.ad_sales_perc,metrics.tos_is,metrics.aov,metrics.sessions,metrics.buy_box_percentage,metrics.browser_sessions,metrics.mobile_app_sessions
B0GM78DHQP,"""None""","""2026-04-19""",0,0,0,1,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM78DHQP,"""None""","""2026-04-20""",0,0,0,2,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM78DHQP,"""None""","""2026-04-21""",0,0,0,15,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM78DHQP,"""None""","""2026-04-22""",0,0,0,4,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM78DHQP,"""None""","""2026-04-23""",0,0,0,3,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM78DHQP,"""None""","""2026-04-24""",0,0,0,1,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM78DHQP,"""None""","""2026-04-28""",0,0,0,3,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM78DHQP,"""None""","""2026-04-29""",0,0,0,15,0,0,,,0,0,0,0,0,,,,,760.95,0,1,760.95,1,2,0,,,0,,0,0
B0GM78DHQP,"""None""","""2026-04-30""",0,0,0,4,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7296B9,"""None""","""2026-04-09""",0,0,0,1,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7296B9,"""None""","""2026-04-10""",0,0,0,9,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7296B9,"""None""","""2026-04-11""",0,0,0,11,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0GM7296B9,"""None""","""2026-04-12""",0,0,0,8,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7296B9,"""None""","""2026-04-13""",0,0,0,44,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0GM7296B9,"""None""","""2026-04-14""",0,0,0,9,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0GM7296B9,"""None""","""2026-04-15""",0,0,0,12,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7296B9,"""None""","""2026-04-16""",0,1.8,1,46,0,0,,0,0.0217,1.8,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0GM7296B9,"""None""","""2026-04-17""",0,0,0,39,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7296B9,"""None""","""2026-04-18""",0,0,0,97,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7296B9,"""None""","""2026-04-19""",0,0,0,125,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7296B9,"""None""","""2026-04-20""",0,0,0,50,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7296B9,"""None""","""2026-04-21""",0,2.6,1,172,0,0,,0,0.0058,2.6,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0GM7296B9,"""None""","""2026-04-22""",0,0,0,19,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7296B9,"""None""","""2026-04-23""",0,0,0,3,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7296B9,"""None""","""2026-04-24""",0,0,0,26,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7296B9,"""None""","""2026-04-27""",0,0,0,17,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7296B9,"""None""","""2026-04-28""",0,0,0,15,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7296B9,"""None""","""2026-04-29""",0,0,0,40,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,2,,,,0,,0,0
B0GM7296B9,"""None""","""2026-04-30""",0,0,0,21,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4SCVJS5,"""None""","""2026-04-01""",0,0,0,1,0,0,,,0,0,0,0,0,,,,,757.14,0,2,757.14,0,28,0,,,0,,0,0
B0G4SCVJS5,"""None""","""2026-04-02""",0,0,0,3,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,20,,,,0,,0,0
B0G4SCVJS5,"""None""","""2026-04-04""",0,0,0,1,0,0,,,0,0,0,0,0,,,,,757.14,0,1,757.14,1,33,0,,,0,,0,0
B0G4SCVJS5,"""None""","""2026-04-07""",0,0,0,1,0,0,,,0,0,0,0,0,,,,,757.14,0,1,757.14,1,22,0,,,0,,0,0
B0G4SCVJS5,"""None""","""2026-04-08""",0,0,0,1,0,0,,,0,0,0,0,0,,,,,0,,1,0,1,26,,,,0,,0,0
B0G4SCVJS5,"""None""","""2026-04-09""",0,0,0,186,0,0,,,0,0,0,0,0,,,,,757.14,0,1,757.14,1,53,0,,,0,,0,0
B0G4SCVJS5,"""None""","""2026-04-10""",0,0,0,34,0,0,,,0,0,0,0,0,,,,,757.14,0,1,757.14,1,35,0,,,0,,0,0
B0G4SCVJS5,"""None""","""2026-04-11""",0,0,0,39,0,0,,,0,0,0,0,0,,,,,757.14,0,2,757.14,2,64,0,,,0,,0,0
B0G4SCVJS5,"""None""","""2026-04-12""",0,9.03,3,86,0,0,,0,0.0349,3.01,0,0,0,,,,,757.14,1.19,1,757.14,1,81,0,,,0,,0,0
B0G4SCVJS5,"""None""","""2026-04-13""",0,0,0,36,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,49,,,,0,,0,0
B0G4SCVJS5,"""None""","""2026-04-15""",0,6.3,2,86,0,0,,0,0.0233,3.15,0,0,0,,,,,757.14,0.83,1,757.14,1,41,0,,,0,,0,0
B0G4SCVJS5,"""None""","""2026-04-16""",0,4.59,2,139,0,0,,0,0.0144,2.29,0,0,0,,,,,1521.9,0.3,3,1521.9,3,29,0,,,0,,0,0
B0G4SCVJS5,"""None""","""2026-04-17""",0,2.77,1,78,0,0,,0,0.0128,2.77,0,0,0,,,,,757.14,0.37,1,757.14,1,45,0,,,0,,0,0
B0G4SCVJS5,"""None""","""2026-04-18""",0,6.82,3,229,0,0,,0,0.0131,2.27,0,0,0,,,,,757.14,0.9,1,757.14,1,40,0,,,0,,0,0
B0G4SCVJS5,"""None""","""2026-04-19""",0,1.84,1,138,0,0,,0,0.0072,1.84,0,0,0,,,,,0,,0,0,0,23,,,,0,,0,0
B0G4SCVJS5,"""None""","""2026-04-20""",0,2.46,1,77,0,0,,0,0.013,2.46,0,0,0,,,,,0,,0,0,0,34,,,,0,,0,0
B0G4SCVJS5,"""None""","""2026-04-21""",0,8.68,3,99,0,0,,0,0.0303,2.89,0,0,0,,,,,757.14,1.15,1,757.14,1,46,0,,,0,,0,0
B0G4SCVJS5,"""None""","""2026-04-22""",0,16.46,5,167,0,0,,0,0.0299,3.29,0,0,0,,,,,1514.28,1.09,2,1514.28,2,36,0,,,0,,0,0
B0G4SCVJS5,"""None""","""2026-04-23""",0,19.59,6,296,0,0,,0,0.0203,3.27,0,0,0,,,,,0,,0,0,0,39,,,,0,,0,0
B0G4SCVJS5,"""None""","""2026-04-24""",0,13.03,4,158,0,0,,0,0.0253,3.26,0,0,0,,,,,655.24,1.99,1,655.24,1,26,0,,,0,,0,0
B0G4SCVJS5,"""None""","""2026-04-25""",0,0,0,3,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,24,,,,0,,0,0
B0G4SCVJS5,"""None""","""2026-04-28""",0,3.19,1,57,0,0,,0,0.0175,3.19,0,0,0,,,,,0,,0,0,0,27,,,,0,,0,0
B0G4SCVJS5,"""None""","""2026-04-29""",0,8.86,3,141,0,0,,0,0.0213,2.95,0,0,0,,,,,0,,0,0,0,21,,,,0,,0,0
B0G4SCVJS5,"""None""","""2026-04-30""",0,6.42,2,134,0,0,,0,0.0149,3.21,0,0,0,,,,,0,,0,0,0,18,,,,0,,0,0
B0GM7DBGBN,"""None""","""2026-04-10""",0,0,0,41,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7DBGBN,"""None""","""2026-04-11""",0,0,0,85,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7DBGBN,"""None""","""2026-04-12""",0,0,0,87,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7DBGBN,"""None""","""2026-04-13""",0,2.13,1,76,0,0,,0,0.0132,2.13,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0GM7DBGBN,"""None""","""2026-04-14""",0,0,0,73,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7DBGBN,"""None""","""2026-04-15""",0,0,0,101,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7DBGBN,"""None""","""2026-04-16""",0,0,0,99,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7DBGBN,"""None""","""2026-04-17""",0,2.43,1,372,0,0,,0,0.0027,2.43,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0GM7DBGBN,"""None""","""2026-04-18""",0,0,0,115,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0GM7DBGBN,"""None""","""2026-04-19""",0,0,0,59,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7DBGBN,"""None""","""2026-04-20""",0,0,0,219,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7DBGBN,"""None""","""2026-04-21""",0,0,0,166,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7DBGBN,"""None""","""2026-04-22""",0,0,0,59,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7DBGBN,"""None""","""2026-04-23""",0,0,0,19,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7DBGBN,"""None""","""2026-04-24""",0,0,0,17,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7DBGBN,"""None""","""2026-04-27""",0,0,0,2,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7DBGBN,"""None""","""2026-04-28""",0,0,0,19,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7DBGBN,"""None""","""2026-04-29""",0,0,0,25,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM7DBGBN,"""None""","""2026-04-30""",0,2.66,1,26,0,0,,0,0.0385,2.66,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0FDGJVFWS,"""None""","""2026-04-01""",0,0,0,1,0,0,,,0,0,0,0,0,,,,,709.52,0,2,709.52,1,9,0,,,0,,0,0
B0FDGJVFWS,"""None""","""2026-04-02""",0,0,0,2,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,10,,,,0,,0,0
B0FDGJVFWS,"""None""","""2026-04-05""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,11,,,,0,,0,0
B0FDGJVFWS,"""None""","""2026-04-07""",0,0,0,2,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0FDGJVFWS,"""None""","""2026-04-09""",0,0,0,42,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,15,,,,0,,0,0
B0FDGJVFWS,"""None""","""2026-04-10""",0,8.24,3,304,0,0,,0,0.0099,2.75,0,0,0,,,,,0,,0,0,0,23,,,,0,,0,0
B0FDGJVFWS,"""None""","""2026-04-11""",0,0,0,145,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,11,,,,0,,0,0
B0FDGJVFWS,"""None""","""2026-04-13""",0,0,0,147,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,25,,,,0,,0,0
B0FDGJVFWS,"""None""","""2026-04-14""",0,2.83,1,129,0,0,,0,0.0078,2.83,0,0,0,,,,,709.52,0.4,1,709.52,1,18,0,,,0,,0,0
B0FDGJVFWS,"""None""","""2026-04-15""",0,6.08,2,595,0,0,,0,0.0034,3.04,0,0,0,,,,,0,,0,0,0,19,,,,0,,0,0
B0FDGJVFWS,"""None""","""2026-04-16""",0,6.8,3,713,0,0,,0,0.0042,2.27,0,0,0,,,,,1426.66,0.48,2,1426.66,2,25,0,,,0,,0,0
B0FDGJVFWS,"""None""","""2026-04-18""",0,8.42,4,528,0,0,,0,0.0076,2.1,0,0,0,,,,,709.52,1.19,1,709.52,1,28,0,,,0,,0,0
B0FDGJVFWS,"""None""","""2026-04-19""",0,17.64,7,561,0,0,,0,0.0125,2.52,0,0,0,,,,,0,,0,0,0,44,,,,0,,0,0
B0FDGJVFWS,"""None""","""2026-04-22""",0,9.7,4,452,0,0,,0,0.0089,2.42,0,0,0,,,,,0,,0,0,0,20,,,,0,,0,0
B0FDGJVFWS,"""None""","""2026-04-23""",0,20.44,6,373,0,0,,0,0.0161,3.41,0,0,0,,,,,0,,0,0,0,30,,,,0,,0,0
B0FDGJVFWS,"""None""","""2026-04-24""",0,2.99,1,234,0,0,,0,0.0043,2.99,0,0,0,,,,,0,,0,0,0,13,,,,0,,0,0
B0FDGJVFWS,"""None""","""2026-04-25""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,8,,,,0,,0,0
B0FDGJVFWS,"""None""","""2026-04-26""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,709.52,0,1,709.52,1,13,0,,,0,,0,0
B0FDGJVFWS,"""None""","""2026-04-28""",0,8.81,4,226,0,0,,0,0.0177,2.2,0,0,0,,,,,709.52,1.24,1,709.52,1,19,0,,,0,,0,0
B0FDGJVFWS,"""None""","""2026-04-29""",0,6.6,3,207,0,0,,0,0.0145,2.2,0,0,0,,,,,709.52,0.93,1,709.52,1,21,0,,,0,,0,0
B0FDGJVFWS,"""None""","""2026-04-30""",0,0,0,311,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,11,,,,0,,0,0
B0G4SFGP73,"""None""","""2026-04-01""",0,0,0,1,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,8,,,,0,,0,0
B0G4SFGP73,"""None""","""2026-04-02""",0,0,0,11,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,5,,,,0,,0,0
B0G4SFGP73,"""None""","""2026-04-03""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,21,,,,0,,0,0
B0G4SFGP73,"""None""","""2026-04-04""",0,0,0,1,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,8,,,,0,,0,0
B0G4SFGP73,"""None""","""2026-04-08""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,4,,,,0,,0,0
B0G4SFGP73,"""None""","""2026-04-09""",0,0,0,60,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,14,,,,0,,0,0
B0G4SFGP73,"""None""","""2026-04-10""",0,30.13,15,599,0,0,,0,0.025,2.01,0,0,0,,,,,760.95,3.96,1,760.95,1,23,0,,,0,,0,0
B0G4SFGP73,"""None""","""2026-04-11""",0,0,0,157,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,18,,,,0,,0,0
B0G4SFGP73,"""None""","""2026-04-12""",0,4.32,2,795,0,0,,0,0.0025,2.16,0,0,0,,,,,760.95,0.57,1,760.95,1,17,0,,,0,,0,0
B0G4SFGP73,"""None""","""2026-04-13""",0,11.53,5,335,0,0,,0,0.0149,2.31,0,0,0,,,,,760.95,1.52,1,760.95,1,19,0,,,0,,0,0
B0G4SFGP73,"""None""","""2026-04-14""",0,0,0,387,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,24,,,,0,,0,0
B0G4SFGP73,"""None""","""2026-04-15""",0,9.11,4,789,0,0,,0,0.0051,2.28,0,0,0,,,,,0,,0,0,0,28,,,,0,,0,0
B0G4SFGP73,"""None""","""2026-04-17""",0,40.69,15,1970,0,0,,0,0.0076,2.71,0,0,0,,,,,0,,0,0,0,28,,,,0,,0,0
B0G4SFGP73,"""None""","""2026-04-19""",0,28.13,12,1687,0,0,,0,0.0071,2.34,0,0,0,,,,,0,,0,0,0,25,,,,0,,0,0
B0G4SFGP73,"""None""","""2026-04-22""",0,138.81,45,5617,0,0,,0,0.008,3.08,0,0,0,,,,,0,,0,0,0,64,,,,0,,0,0
B0G4SFGP73,"""None""","""2026-04-23""",0,60.13,19,3142,0,0,,0,0.006,3.16,0,0,0,,,,,0,,0,0,0,34,,,,0,,0,0
B0G4SFGP73,"""None""","""2026-04-24""",0,83.25,28,5421,0,0,,0,0.0052,2.97,0,0,0,,,,,0,,0,0,0,41,,,,0,,0,0
B0G4SFGP73,"""None""","""2026-04-25""",0,0,0,1,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,7,,,,0,,0,0
B0G4SFGP73,"""None""","""2026-04-26""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,5,,,,0,,0,0
B0G4SFGP73,"""None""","""2026-04-27""",0,102.86,39,5293,0,0,,0,0.0074,2.64,0,0,0,,,,,0,,1,0,1,50,,,,0,,0,0
B0G4SFGP73,"""None""","""2026-04-30""",0,35.66,14,3564,0,0,,0,0.0039,2.55,0,0,0,,,,,0,,0,0,0,23,,,,0,,0,0
B0FDGL4W7C,"""None""","""2026-04-02""",0,0,0,4,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,2,,,,0,,0,0
B0FDGL4W7C,"""None""","""2026-04-07""",0,0,0,2,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0FDGL4W7C,"""None""","""2026-04-09""",0,15.17,5,307,0,0,,0,0.0163,3.03,0,0,0,,,,,0,,0,0,0,7,,,,0,,0,0
B0FDGL4W7C,"""None""","""2026-04-10""",0,11.7,4,1050,0,0,,0,0.0038,2.92,0,0,0,,,,,0,,0,0,0,9,,,,0,,0,0
B0FDGL4W7C,"""None""","""2026-04-11""",0,6.06,2,496,0,0,,0,0.004,3.03,0,0,0,,,,,0,,0,0,0,6,,,,0,,0,0
B0FDGL4W7C,"""None""","""2026-04-21""",0,3.44,1,30,0,0,,0,0.0333,3.44,0,0,0,,,,,713.33,0.48,1,713.33,1,18,0,,,0,,0,0
B0FDGL4W7C,"""None""","""2026-04-23""",0,63.84,17,1434,0,0,,0,0.0119,3.76,0,0,0,,,,,0,,0,0,0,31,,,,0,,0,0
B0FDGL4W7C,"""None""","""2026-04-24""",0,26.35,8,939,0,0,,0,0.0085,3.29,0,0,0,,,,,0,,0,0,0,11,,,,0,,0,0
B0FDGL4W7C,"""None""","""2026-04-28""",0,12.46,5,988,0,0,,0,0.0051,2.49,0,0,0,,,,,0,,0,0,0,16,,,,0,,0,0
B0FDGL4W7C,"""None""","""2026-04-30""",0,16.27,7,846,0,0,,0,0.0083,2.32,0,0,0,,,,,0,,0,0,0,13,,,,0,,0,0
B0G4SG1X68,"""None""","""2026-04-01""",,,,,,,,,,,,,,,,,,0,,0,,,15,,,,0,,0,0
B0G4SG1X68,"""None""","""2026-04-02""",,,,,,,,,,,,,,,,,,0,,0,,,15,,,,0,,0,0
B0G4SG1X68,"""None""","""2026-04-03""",,,,,,,,,,,,,,,,,,0,,0,,,26,,,,0,,0,0
B0G4SG1X68,"""None""","""2026-04-04""",,,,,,,,,,,,,,,,,,0,,0,,,19,,,,0,,0,0
B0G4SG1X68,"""None""","""2026-04-05""",,,,,,,,,,,,,,,,,,0,,0,,,19,,,,0,,0,0
B0G4SG1X68,"""None""","""2026-04-06""",,,,,,,,,,,,,,,,,,0,,0,,,12,,,,0,,0,0
B0G4SG1X68,"""None""","""2026-04-25""",,,,,,,,,,,,,,,,,,757.14,,1,,,25,,,,0,,0,0
B0G4SG1X68,"""None""","""2026-04-26""",,,,,,,,,,,,,,,,,,757.14,,1,,,33,,,,0,,0,0
B0DH4ZD8KD,"""None""","""2026-04-01""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-02""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-03""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-04""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-05""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-06""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-07""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-08""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-09""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-10""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-11""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-12""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-13""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-14""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-15""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-16""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-17""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-18""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-19""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-20""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-21""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-22""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-23""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-24""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-25""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-26""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-27""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-28""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-29""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH4ZD8KD,"""None""","""2026-04-30""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-01""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-02""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-03""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-04""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-05""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-06""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-07""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-08""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-09""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-10""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-11""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-12""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-13""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-14""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-15""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-16""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-17""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-18""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-19""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-20""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-21""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-22""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-23""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-24""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-25""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-26""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-27""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-28""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-29""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0CCDK678L,"""None""","""2026-04-30""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH51VHDG,"""None""","""2026-04-01""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH51VHDG,"""None""","""2026-04-02""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH51VHDG,"""None""","""2026-04-03""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0DH51VHDG,"""None""","""2026-04-04""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
