asin,sku,date,metrics.sales,metrics.spend,metrics.clicks,metrics.impressions,metrics.orders,metrics.conversion_rate,metrics.acos,metrics.roas,metrics.ctr,metrics.cpc,metrics.conversions,metrics.same_sku_sales,metrics.same_sku_orders,metrics.daily_budget,metrics.total_budget,metrics.max_spend,metrics.avg_spend,metrics.total_sales,metrics.total_acos,metrics.total_units,metrics.organic_sales,metrics.organic_orders,metrics.page_views,metrics.ad_sales_perc,metrics.tos_is,metrics.aov,metrics.sessions,metrics.buy_box_percentage,metrics.browser_sessions,metrics.mobile_app_sessions
B0CQXS7Y7Z,"""None""","""2026-04-07""",5139.04,562.55,129,18328,5,0.03876,0.1095,9.14,0.007,4.36,5,3854.28,3,,,,,1284.76,43.79,1,0,0,193,400.0,,1027.808,0,,0,0
B0CQXS7Y7Z,"""None""","""2026-04-10""",4977.14,787.1,173,27807,5,0.028902,0.1581,6.32,0.0062,4.55,5,3769.52,3,,,,,0.0,,0,0,0,240,,,995.428,0,,0,0
B0CQXS7Y7Z,"""None""","""2026-04-16""",6743.8,725.51,149,25686,5,0.033557,0.1076,9.3,0.0058,4.87,5,6743.8,5,,,,,0.0,,0,0,0,198,,,1348.76,0,,0,0
B0CQXS7Y7Z,"""None""","""2026-04-21""",7063.8,677.46,160,19841,5,0.03125,0.0959,10.43,0.0081,4.23,5,5779.04,4,,,,,0,,0,0,0,221,,,1412.76,0,,0,0
B0CQXRC81Y,"""None""","""2026-04-09""",5944.76,539.87,123,12614,4,0.03252,0.0908,11.01,0.0098,4.39,4,4340.0,3,,,,,3209.52,16.82,2,0,0,177,185.22,,1486.19,0,,0,0
B0CQXRC81Y,"""None""","""2026-04-20""",6099.04,438.06,124,12912,4,0.032258,0.0718,13.92,0.0096,3.53,4,1604.76,1,,,,,0.0,,0,0,0,192,,,1524.76,0,,0,0
B0CQXRC81Y,"""None""","""2026-04-21""",5472.38,548.85,141,14364,4,0.028369,0.1003,9.97,0.0098,3.89,4,5472.38,4,,,,,4814.28,11.4,3,0,0,216,113.67,,1368.095,0,,0,0
B0CQXRC81Y,"""None""","""2026-04-24""",5420.96,132.2,37,2849,4,0.108108,0.0244,41.01,0.013,3.57,4,2649.53,2,,,,,3209.52,4.12,2,0,0,89,168.9,,1355.24,0,,0,0
B0CQXSM1MS,"""None""","""2026-04-28""",6013.33,19.75,4,499,4,1.0,0.0033,304.47,0.008,4.94,4,6013.33,4,,,,,1604.76,1.23,1,0,0,33,374.72,,1503.3325,0,,0,0
B0CQXRPJYH,"""None""","""2026-04-09""",5374.28,99.46,23,6831,4,0.173913,0.0185,54.03,0.0034,4.32,4,5374.28,4,,,,,5139.04,1.94,4,0,0,81,104.58,,1343.57,0,,0,0
B0CQXGYJ62,"""None""","""2026-04-13""",6419.04,96.54,21,3267,4,0.190476,0.015,66.49,0.0064,4.6,4,4814.28,3,,,,,3209.52,3.01,2,0,0,87,200.0,,1604.76,0,,0,0
B0CQXS7Y7Z,"""None""","""2026-04-04""",3769.52,411.88,100,11365,4,0.04,0.1093,9.15,0.0088,4.12,4,0,0,,,,,0.0,,0,0,0,149,,,942.38,0,,0,0
B0CQXS7Y7Z,"""None""","""2026-04-19""",5139.04,704.88,180,22316,4,0.022222,0.1372,7.29,0.0081,3.92,4,5139.04,4,,,,,2569.52,27.43,2,0,0,250,200.0,,1284.76,0,,0,0
B0CQXS7Y7Z,"""None""","""2026-04-20""",4840.95,614.79,151,17506,4,0.02649,0.127,7.87,0.0086,4.07,4,2271.43,2,,,,,0.0,,0,0,0,227,,,1210.2375,0,,0,0
B0CQXS7Y7Z,"""None""","""2026-04-26""",5448.57,723.28,151,17279,4,0.02649,0.1327,7.53,0.0087,4.79,4,5448.57,4,,,,,0.0,,0,0,0,212,,,1362.1425,0,,0,0
B0FJ67YMWK,"""None""","""2026-04-04""",3612.37,3.8,1,84,3,3.0,0.0011,950.62,0.0119,3.8,3,3612.37,3,,,,,0,,0,0,0,2,,,1204.123333,0,,0,0
B0CQXRC81Y,"""None""","""2026-04-05""",4460.0,549.19,144,11128,3,0.020833,0.1231,8.12,0.0129,3.81,3,2855.24,2,,,,,3140.96,17.48,2,0,0,194,141.99,,1486.666667,0,,0,0
B0CQXRC81Y,"""None""","""2026-04-07""",2261.91,554.54,144,13599,3,0.020833,0.2452,4.08,0.0106,3.85,3,0,0,,,,,0.0,,0,0,0,181,,,753.97,0,,0,0
B0CQXRC81Y,"""None""","""2026-04-11""",4494.28,629.96,156,19108,3,0.019231,0.1402,7.13,0.0082,4.04,3,2889.52,2,,,,,3209.52,19.63,2,0,0,213,140.03,,1498.093333,0,,0,0
B0CQXRC81Y,"""None""","""2026-04-19""",4020.95,675.74,175,15003,3,0.017143,0.1681,5.95,0.0117,3.86,3,4020.95,3,,,,,1604.76,42.11,2,0,0,245,250.56,,1340.316667,0,,0,0
B0CQXRZGTZ,"""None""","""2026-04-12""",3209.52,608.63,146,18947,3,0.020548,0.1896,5.27,0.0077,4.17,3,3209.52,3,,,,,3209.52,18.96,2,0,0,227,100.0,,1069.84,0,,0,0
B0CQXRZGTZ,"""None""","""2026-04-21""",3209.52,324.89,89,16493,3,0.033708,0.1012,9.88,0.0054,3.65,3,3209.52,3,,,,,0.0,,0,0,0,140,,,1069.84,0,,0,0
B0CQXRZGTZ,"""None""","""2026-04-26""",4814.28,213.62,57,7182,3,0.052632,0.0444,22.54,0.0079,3.75,3,4814.28,3,,,,,0.0,,0,0,0,106,,,1604.76,0,,0,0
B0D7MVQGSQ,"""None""","""2026-04-18""",3985.71,8.33,2,298,3,1.5,0.0021,478.48,0.0067,4.17,3,3985.71,3,,,,,0,,0,0,0,4,,,1328.57,0,,0,0
B0D96LVZY9,"""None""","""2026-04-09""",6679.06,19.2,9,1007,3,0.333333,0.0029,347.87,0.0089,2.13,3,5060.96,2,,,,,0,,0,0,0,23,,,2226.353333,0,,0,0
B0CQXSSCMM,"""None""","""2026-04-19""",4494.28,207.54,60,14603,3,0.05,0.0462,21.66,0.0041,3.46,3,4494.28,3,,,,,0,,0,0,0,100,,,1498.093333,0,,0,0
B0CQXSSCMM,"""None""","""2026-04-21""",3867.62,240.54,64,12825,3,0.046875,0.0622,16.08,0.005,3.76,3,0,0,,,,,3209.52,7.49,2,0,0,102,120.5,,1289.206667,0,,0,0
B0CQXSSCMM,"""None""","""2026-04-23""",4031.42,74.69,16,3333,3,0.1875,0.0185,53.98,0.0048,4.67,3,2889.52,2,,,,,3209.52,2.33,2,0,0,43,125.61,,1343.806667,0,,0,0
B0D7MW95BL,"""None""","""2026-04-17""",3272.38,63.2,12,1556,3,0.25,0.0193,51.78,0.0077,5.27,3,3272.38,3,,,,,0,,0,0,0,15,,,1090.793333,0,,0,0
B0C3RTVDDK,"""None""","""2026-04-08""",1898.1,42.9,40,6525,3,0.075,0.0226,44.24,0.0061,1.07,3,1898.1,3,,,,,661.9,6.48,1,0,0,56,286.77,,632.7,0,,0,0
B0C8DCB3J8,"""None""","""2026-04-28""",5330.48,130.32,93,43215,3,0.032258,0.0244,40.9,0.0022,1.4,3,0,0,,,,,0,,0,0,0,121,,,1776.826667,0,,0,0
B0C3RRGKV4,"""None""","""2026-04-15""",1993.32,60.88,51,8196,3,0.058824,0.0305,32.74,0.0062,1.19,3,1993.32,3,,,,,661.9,9.2,1,0,0,73,301.15,,664.44,0,,0,0
B0C8D99KH3,"""None""","""2026-04-26""",6330.47,13.77,7,1734,3,0.428571,0.0022,459.73,0.004,1.97,3,5664.76,2,,,,,0,,0,0,0,31,,,2110.156667,0,,0,0
B0FJ68QP6X,"""None""","""2026-04-02""",2770.48,5.47,1,490,3,3.0,0.002,506.49,0.002,5.47,3,1570.48,2,,,,,0,,0,0,0,3,,,923.493333,0,,0,0
B0CZ4DSZ3C,"""None""","""2026-04-05""",1680.96,2.7,1,31,3,3.0,0.0016,622.58,0.0323,2.7,3,1680.96,3,,,,,0,,0,0,0,1,,,560.32,0,,0,0
B09M88P2G6,"""None""","""2026-04-15""",8342.86,97.86,64,11616,3,0.046875,0.0117,85.25,0.0055,1.53,3,5963.81,2,,,,,3037.14,3.22,1,0,0,92,274.69,,2780.953333,0,,0,0
B09M88DHZQ,"""None""","""2026-04-10""",10275.24,229.99,148,30836,3,0.02027,0.0224,44.68,0.0048,1.55,3,10275.24,3,,,,,3423.81,6.72,1,0,0,350,300.11,,3425.08,0,,0,0
B09M88DHZQ,"""None""","""2026-04-15""",10275.24,347.29,225,28639,3,0.013333,0.0338,29.59,0.0079,1.54,3,10275.24,3,,,,,17119.05,2.03,5,6843.81,2,433,60.02,,3425.08,0,,0,0
B0D96LXYR9,"""None""","""2026-04-15""",4282.85,7.37,5,1703,3,0.6,0.0017,581.12,0.0029,1.47,3,0,0,,,,,0,,0,0,0,12,,,1427.616667,0,,0,0
B0CQXS7Y7Z,"""None""","""2026-04-17""",2569.52,617.98,128,21833,3,0.023438,0.2405,4.16,0.0059,4.83,3,1284.76,2,,,,,0.0,,0,0,0,200,,,856.506667,0,,0,0
B0CQXS7Y7Z,"""None""","""2026-04-18""",4174.28,608.56,137,19571,3,0.021898,0.1458,6.86,0.007,4.44,3,4174.28,3,,,,,0.0,,0,0,0,207,,,1391.426667,0,,0,0
B0CQXS7Y7Z,"""None""","""2026-04-22""",4174.28,577.28,129,17112,3,0.023256,0.1383,7.23,0.0075,4.48,3,4174.28,3,,,,,0,,0,0,0,185,,,1391.426667,0,,0,0
B0CQXS7Y7Z,"""None""","""2026-04-24""",4174.28,261.73,59,3770,3,0.050847,0.0627,15.95,0.0157,4.44,3,4174.28,3,,,,,0.0,,0,0,0,90,,,1391.426667,0,,0,0
B0CQXS7Y7Z,"""None""","""2026-04-27""",3766.66,642.61,134,17446,3,0.022388,0.1706,5.86,0.0077,4.8,3,3766.66,3,,,,,0,,0,0,0,193,,,1255.553333,0,,0,0
B0CZ4G9PG1,"""None""","""2026-04-22""",1128.57,19.46,6,570,2,0.333333,0.0172,57.99,0.0105,3.24,2,1128.57,2,,,,,0,,0,0,0,13,,,564.285,0,,0,0
B0D96MJVMG,"""None""","""2026-04-25""",8760.0,8.27,5,846,2,0.4,0.0009,1059.25,0.0059,1.65,2,8760.0,2,,,,,0,,0,0,0,17,,,4380.0,0,,0,0
B0BRXZX154,"""None""","""2026-04-08""",6847.62,102.11,42,4968,2,0.047619,0.0149,67.06,0.0085,2.43,2,6847.62,2,,,,,3423.81,2.98,1,0,0,107,200.0,,3423.81,0,,0,0
B09M88Y6K1,"""None""","""2026-04-25""",4376.19,86.11,56,15077,2,0.035714,0.0197,50.82,0.0037,1.54,2,4376.19,2,,,,,0,,0,0,0,162,,,2188.095,0,,0,0
B0CQXRC81Y,"""None""","""2026-04-03""",2569.52,352.1,98,7212,2,0.020408,0.137,7.3,0.0136,3.59,2,1284.76,1,,,,,0.0,,0,0,0,141,,,1284.76,0,,0,0
B0CQXRC81Y,"""None""","""2026-04-10""",3209.52,546.13,119,16061,2,0.016807,0.1702,5.88,0.0074,4.59,2,1604.76,1,,,,,4814.28,11.34,3,1604.76,1,175,66.67,,1604.76,0,,0,0
B0CQXRC81Y,"""None""","""2026-04-12""",2889.52,770.67,187,20636,2,0.010695,0.2667,3.75,0.0091,4.12,2,2889.52,2,,,,,0.0,,0,0,0,258,,,1444.76,0,,0,0
B0CQXRC81Y,"""None""","""2026-04-14""",2889.52,579.39,153,15079,2,0.013072,0.2005,4.99,0.0101,3.79,2,1284.76,1,,,,,0.0,,0,0,0,226,,,1444.76,0,,0,0
B0CQXRC81Y,"""None""","""2026-04-15""",2889.52,501.21,126,15613,2,0.015873,0.1735,5.77,0.0081,3.98,2,1604.76,1,,,,,0.0,,0,0,0,192,,,1444.76,0,,0,0
B0CQXRC81Y,"""None""","""2026-04-28""",3209.52,333.11,79,8778,2,0.025316,0.1038,9.64,0.009,4.22,2,3209.52,2,,,,,3209.52,10.38,2,0,0,113,100.0,,1604.76,0,,0,0
B0CQXRC81Y,"""None""","""2026-04-29""",2460.95,151.2,34,4469,2,0.058824,0.0614,16.28,0.0076,4.45,2,0,0,,,,,0.0,,0,0,0,62,,,1230.475,0,,0,0
B0CQXRZGTZ,"""None""","""2026-04-09""",2889.52,480.38,104,11999,2,0.019231,0.1662,6.02,0.0087,4.62,2,2889.52,2,,,,,1604.76,29.93,1,0,0,177,180.06,,1444.76,0,,0,0
B0CQXRZGTZ,"""None""","""2026-04-10""",2451.43,524.63,118,15359,2,0.016949,0.214,4.67,0.0077,4.45,2,2451.43,2,,,,,0.0,,0,0,0,157,,,1225.715,0,,0,0
B0CQXRZGTZ,"""None""","""2026-04-15""",1604.76,494.87,115,17801,2,0.017391,0.3084,3.24,0.0065,4.3,2,1604.76,2,,,,,6419.04,7.71,4,4814.28,2,209,25.0,,802.38,0,,0,0
B0CQXRZGTZ,"""None""","""2026-04-23""",3209.52,86.12,22,4258,2,0.090909,0.0268,37.27,0.0052,3.91,2,3209.52,2,,,,,0.0,,0,0,0,54,,,1604.76,0,,0,0
B0D96M5H9W,"""None""","""2026-04-08""",6847.62,51.09,33,4439,2,0.060606,0.0075,134.03,0.0074,1.55,2,6847.62,2,,,,,3423.81,1.49,1,0,0,63,200.0,,3423.81,0,,0,0
B0C7LFCZC6,"""None""","""2026-04-27""",3664.76,111.19,74,10334,2,0.027027,0.0303,32.96,0.0072,1.5,2,2380.0,1,,,,,4760.0,2.34,2,1095.24,0,124,76.99,,1832.38,0,,0,0
B0CQXSSCMM,"""None""","""2026-04-05""",2700.96,136.04,34,9162,2,0.058824,0.0504,19.85,0.0037,4.0,2,0,0,,,,,0.0,,0,0,0,72,,,1350.48,0,,0,0
B0CQXSSCMM,"""None""","""2026-04-06""",2735.24,176.2,50,12584,2,0.04,0.0644,15.52,0.004,3.52,2,1604.76,1,,,,,0,,0,0,0,88,,,1367.62,0,,0,0
B0CQXSSCMM,"""None""","""2026-04-14""",3209.52,191.22,55,10778,2,0.036364,0.0596,16.78,0.0051,3.48,2,3209.52,2,,,,,3209.52,5.96,2,0,0,113,100.0,,1604.76,0,,0,0
B0CQXSSCMM,"""None""","""2026-04-18""",3209.52,202.93,51,10202,2,0.039216,0.0632,15.82,0.005,3.98,2,1604.76,1,,,,,0,,0,0,0,84,,,1604.76,0,,0,0
B0CQXSSCMM,"""None""","""2026-04-26""",2736.18,166.85,38,6135,2,0.052632,0.061,16.4,0.0062,4.39,2,1131.42,1,,,,,0.0,,0,0,0,60,,,1368.09,0,,0,0
B0D96N7R8P,"""None""","""2026-04-17""",2760.0,17.64,5,1353,2,0.4,0.0064,156.46,0.0037,3.53,2,0,0,,,,,0,,0,0,0,17,,,1380.0,0,,0,0
B0C7LHDPXZ,"""None""","""2026-04-06""",3093.33,47.77,29,3419,2,0.068966,0.0154,64.75,0.0085,1.65,2,0,0,,,,,2376.19,2.01,1,0,0,69,130.18,,1546.665,0,,0,0
B0C7LHDPXZ,"""None""","""2026-04-27""",2950.48,288.44,196,58874,2,0.010204,0.0978,10.23,0.0033,1.47,2,0,0,,,,,0,,0,0,0,280,,,1475.24,0,,0,0
B0FMKGZL6W,"""None""","""2026-04-18""",2889.52,5.97,1,18,2,2.0,0.0021,484.01,0.0556,5.97,2,2889.52,0,,,,,0,,0,0,0,1,,,1444.76,0,,0,0
B0CQXTYVSJ,"""None""","""2026-04-06""",2889.52,50.17,9,1622,2,0.222222,0.0174,57.59,0.0055,5.57,2,2889.52,2,,,,,4814.28,1.04,3,1924.76,1,43,60.02,,1444.76,0,,0,0
B0CQXTYVSJ,"""None""","""2026-04-16""",3217.14,47.34,11,1092,2,0.181818,0.0147,67.96,0.0101,4.3,2,3217.14,2,,,,,0,,0,0,0,39,,,1608.57,0,,0,0
B0CQXTYVSJ,"""None""","""2026-04-28""",1604.76,36.88,8,748,2,0.25,0.023,43.51,0.0107,4.61,2,1604.76,2,,,,,1604.76,2.3,1,0,0,26,100.0,,802.38,0,,0,0
B0CQXT742R,"""None""","""2026-04-13""",1604.76,24.1,5,1422,2,0.4,0.015,66.59,0.0035,4.82,2,1604.76,1,,,,,1604.76,1.5,1,0,0,65,100.0,,802.38,0,,0,0
B0BRL3WFHV,"""None""","""2026-04-06""",5964.76,15.17,11,1393,2,0.181818,0.0025,393.19,0.0079,1.38,2,5964.76,2,,,,,7609.52,0.2,2,1644.76,0,52,78.39,,2982.38,0,,0,0
B0D96M262P,"""None""","""2026-04-01""",3045.71,42.11,32,4257,2,0.0625,0.0138,72.33,0.0075,1.32,2,0,0,,,,,0,,0,0,0,34,,,1522.855,0,,0,0
B08WCD9NTV,"""None""","""2026-04-19""",4320.0,151.84,105,21236,2,0.019048,0.0351,28.45,0.0049,1.45,2,4320.0,2,,,,,4320.0,3.51,2,0,0,230,100.0,,2160.0,0,,0,0
B0C7LH551X,"""None""","""2026-04-21""",5188.57,28.48,21,2665,2,0.095238,0.0055,182.18,0.0079,1.36,2,4380.0,1,,,,,0,,0,0,0,46,,,2594.285,0,,0,0
B0D7MVP7L9,"""None""","""2026-04-15""",2767.62,7.7,1,32,2,2.0,0.0028,359.43,0.0312,7.7,2,2767.62,2,,,,,0,,0,0,0,2,,,1383.81,0,,0,0
B0D96LZYBF,"""None""","""2026-04-04""",4536.19,22.9,21,2463,2,0.095238,0.005,198.09,0.0085,1.09,2,4536.19,2,,,,,0,,0,0,0,27,,,2268.095,0,,0,0
B0D96LZYBF,"""None""","""2026-04-12""",5760.0,47.16,39,6147,2,0.051282,0.0082,122.14,0.0063,1.21,2,5760.0,2,,,,,5760.0,0.82,2,0,0,53,100.0,,2880.0,0,,0,0
B0BRY243D5,"""None""","""2026-04-05""",7232.38,1.85,1,15,2,2.0,0.0003,3909.39,0.0667,1.85,2,7232.38,2,,,,,3427.62,0.05,1,0,0,2,211.0,,3616.19,0,,0,0
B09M88P2G6,"""None""","""2026-04-30""",4521.9,222.98,170,38479,2,0.011765,0.0493,20.28,0.0044,1.31,2,4521.9,2,,,,,0,,0,0,0,207,,,2260.95,0,,0,0
B0D96L1T42,"""None""","""2026-04-05""",7232.38,17.3,11,1259,2,0.181818,0.0024,418.06,0.0087,1.57,2,7232.38,2,,,,,3808.57,0.45,1,0,0,22,189.9,,3616.19,0,,0,0
B0D96LVW8S,"""None""","""2026-04-20""",6137.14,25.74,12,753,2,0.166667,0.0042,238.43,0.0159,2.15,2,4376.19,1,,,,,0,,0,0,0,26,,,3068.57,0,,0,0
B0D96LVW8S,"""None""","""2026-04-26""",1902.86,19.73,12,1508,2,0.166667,0.0104,96.45,0.008,1.64,2,0,0,,,,,0,,0,0,0,29,,,951.43,0,,0,0
B0CZ4CXHFG,"""None""","""2026-04-06""",2093.34,68.13,55,9051,2,0.036364,0.0325,30.73,0.0061,1.24,2,0,0,,,,,0,,0,0,0,60,,,1046.67,0,,0,0
B0CZ4CXHFG,"""None""","""2026-04-08""",2093.34,81.4,64,8783,2,0.03125,0.0389,25.72,0.0073,1.27,2,1046.67,1,,,,,0,,0,0,0,78,,,1046.67,0,,0,0
B0CZ4CXHFG,"""None""","""2026-04-09""",1712.38,111.71,83,11467,2,0.024096,0.0652,15.33,0.0072,1.35,2,1046.67,1,,,,,1046.67,10.67,1,0,0,87,163.6,,856.19,0,,0,0
B0CZ4CXHFG,"""None""","""2026-04-26""",2093.33,144.64,112,11184,2,0.017857,0.0691,14.47,0.01,1.29,2,0,0,,,,,0.0,,0,0,0,128,,,1046.665,0,,0,0
B0CQXQX6XH,"""None""","""2026-04-14""",3209.52,30.42,9,2277,2,0.222222,0.0095,105.51,0.004,3.38,2,3209.52,2,,,,,0,,0,0,0,26,,,1604.76,0,,0,0
B0CQXR7WVQ,"""None""","""2026-04-22""",2736.19,29.3,8,1950,2,0.25,0.0107,93.39,0.0041,3.66,2,2736.19,2,,,,,0.0,,0,0,0,47,,,1368.095,0,,0,0
B0CDRK8JHG,"""None""","""2026-04-08""",4280.0,14.36,10,532,2,0.2,0.0034,298.05,0.0188,1.44,2,2376.19,1,,,,,,,,,,,,,2140.0,,,,
B09KC7R1Q3,"""None""","""2026-04-18""",4059.05,44.85,27,3862,2,0.074074,0.011,90.5,0.007,1.66,2,4059.05,2,,,,,2094.29,2.14,1,0,0,61,193.82,,2029.525,0,,0,0
B09M889Y3R,"""None""","""2026-04-20""",5803.81,182.86,109,30270,2,0.018349,0.0315,31.74,0.0036,1.68,2,4376.19,1,,,,,4376.19,4.18,1,0,0,230,132.62,,2901.905,0,,0,0
B09M889Y3R,"""None""","""2026-04-26""",1044.76,169.35,113,28001,2,0.017699,0.1621,6.17,0.004,1.5,2,0,0,,,,,4376.19,3.87,1,3331.43,0,219,23.87,,522.38,0,,0,0
B09M88MG3D,"""None""","""2026-04-18""",7306.66,335.86,238,47265,2,0.008403,0.046,21.76,0.005,1.41,2,7306.66,2,,,,,3599.05,9.33,1,0,0,371,203.02,,3653.33,0,,0,0
B0D7MVWPVP,"""None""","""2026-04-12""",2022.86,99.35,26,2029,2,0.076923,0.0491,20.36,0.0128,3.82,2,2022.86,2,,,,,0,,0,0,0,42,,,1011.43,0,,0,0
B0D7MVWPVP,"""None""","""2026-04-20""",1893.34,70.97,24,2190,2,0.083333,0.0375,26.68,0.011,2.96,2,1893.34,2,,,,,1893.34,3.75,2,0,0,40,100.0,,946.67,0,,0,0
B0CQXGYJ62,"""None""","""2026-04-03""",2855.24,106.57,25,2267,2,0.08,0.0373,26.79,0.011,4.26,2,2855.24,2,,,,,0.0,,0,0,0,41,,,1427.62,0,,0,0
B0CQXGYJ62,"""None""","""2026-04-10""",1604.76,80.32,26,3572,2,0.076923,0.0501,19.98,0.0073,3.09,2,1604.76,2,,,,,0,,0,0,0,85,,,802.38,0,,0,0
B0CQXGYJ62,"""None""","""2026-04-19""",3209.52,121.13,30,4942,2,0.066667,0.0377,26.5,0.0061,4.04,2,3209.52,2,,,,,0.0,,0,0,0,69,,,1604.76,0,,0,0
B0CQXGYJ62,"""None""","""2026-04-28""",3209.52,65.13,15,2108,2,0.133333,0.0203,49.28,0.0071,4.34,2,3209.52,2,,,,,1604.76,4.06,1,0,0,49,200.0,,1604.76,0,,0,0
B0BRL454TX,"""None""","""2026-04-24""",2950.47,14.63,9,1645,2,0.222222,0.005,201.67,0.0055,1.63,2,0,0,,,,,0,,0,0,0,20,,,1475.235,0,,0,0
B0DQ1NN5ZT,"""None""","""2026-04-29""",1274.29,3.5,1,26,2,2.0,0.0027,364.08,0.0385,3.5,2,1274.29,2,,,,,0,,0,0,0,1,,,637.145,0,,0,0
B09M88DHZQ,"""None""","""2026-04-07""",7232.38,232.04,150,16554,2,0.013333,0.0321,31.17,0.0091,1.55,2,7232.38,2,,,,,3423.81,6.78,1,0,0,344,211.24,,3616.19,0,,0,0
B09M88DHZQ,"""None""","""2026-04-13""",6847.62,114.72,79,13973,2,0.025316,0.0168,59.69,0.0057,1.45,2,6847.62,2,,,,,10271.43,1.12,3,3423.81,1,199,66.67,,3423.81,0,,0,0
B09M88DHZQ,"""None""","""2026-04-17""",8752.38,538.47,352,60168,2,0.005682,0.0615,16.25,0.0059,1.53,2,8752.38,2,,,,,13128.57,4.1,3,4376.19,1,670,66.67,,4376.19,0,,0,0
B09M88DHZQ,"""None""","""2026-04-20""",3712.38,579.37,371,63407,2,0.005391,0.1561,6.41,0.0059,1.56,2,0,0,,,,,4376.19,13.24,1,663.81,0,555,84.83,,1856.19,0,,0,0
B09M88DHZQ,"""None""","""2026-04-25""",8083.81,376.88,253,44496,2,0.007905,0.0466,21.45,0.0057,1.49,2,8083.81,2,,,,,8752.38,4.31,2,668.57,0,462,92.36,,4041.905,0,,0,0
B09M88DHZQ,"""None""","""2026-04-27""",8756.19,432.03,289,51353,2,0.00692,0.0493,20.27,0.0056,1.49,2,8756.19,2,,,,,4376.19,9.87,1,0,0,506,200.09,,4378.095,0,,0,0
B0CQXT57W8,"""None""","""2026-04-22""",2569.52,154.69,30,6556,2,0.066667,0.0602,16.61,0.0046,5.16,2,2569.52,2,,,,,2569.52,6.02,2,0,0,134,100.0,,1284.76,0,,0,0
B09KC72D32,"""None""","""2026-04-03""",5521.9,75.11,55,8301,2,0.036364,0.0136,73.52,0.0066,1.37,2,5521.9,2,,,,,2376.2,3.16,1,0,0,93,232.38,,2760.95,0,,0,0
B0CQXS3VB9,"""None""","""2026-04-05""",1130.48,44.28,11,1046,2,0.181818,0.0392,25.53,0.0105,4.03,2,1130.48,2,,,,,0,,0,0,0,34,,,565.24,0,,0,0
B0CQXS3VB9,"""None""","""2026-04-06""",1130.48,38.62,9,1640,2,0.222222,0.0342,29.27,0.0055,4.29,2,1130.48,2,,,,,0.0,,1,0,0,30,,,565.24,0,,0,0
B0CQXS3VB9,"""None""","""2026-04-13""",2416.19,25.09,7,1426,2,0.285714,0.0104,96.3,0.0049,3.58,2,2416.19,2,,,,,0,,0,0,0,34,,,1208.095,0,,0,0
