Vendor Code,Master SKU,SKU,Channel,Channel SKU,Identifier,Status (Active / Inactive)
156-Zartha,IM079125KURTA1500_COMBO_WHITE & BLACK_L,KURTA1500_COMBO_WHITE & BLACK_L,Amazon,KURTA1500_COMBO_WHITE & BLACK_L,B0CG23V1ZT,Active
156-Zartha,IM079157KURTA1600_COMBO_DARK GREEN & BLACK_XL,KURTA1600_COMBO_DARK GREEN & BLACK_XL,Amazon,KURTA1600_COMBO_DARK GREEN & BLACK_XL,B0CJMGQCZ9,Active
156-Zartha,IM343953HQ_KURTA1502_LIGHT GREEN_4XL,HQ_KURTA1502_LIGHT GREEN_4XL,Amazon,HQ_KURTA1502_LIGHT GREEN_4XL,B0FPMM9DPZ,Active
156-Zartha,IM3269766000_SATIN_COMBO_WHITE - MAROON_3XL,6000_SATIN_COMBO_WHITE - MAROON_3XL,Amazon,6000_SATIN_COMBO_WHITE - MAROON_3XL,B0FJLRHSSR,Active
156-Zartha,IM343918HQ_KURTA1603_YELLOW_S,HQ_KURTA1603_YELLOW_S,Amazon,HQ_KURTA1603_YELLOW_S,B0FJ6D72GZ,Active
156-Zartha,IM080022600_SKY BLUE_42,600_SKY BLUE_42,Amazon,600_SKY BLUE_42,B09XR74R62,Active
156-Zartha,IM256568MD_KURTA1500_SINGLE_DARK GREEN _S,MD_KURTA1500_SINGLE_DARK GREEN _S,Amazon,MD_KURTA1500_SINGLE_DARK GREEN _S,B0DCK9N7MV,Active
156-Zartha,IM327767KURTA1700_POCKET_DARK AQUA_L,KURTA1700_POCKET_DARK AQUA_L,Amazon,KURTA1700_POCKET_DARK AQUA_L,B0FNDMYFKH,Active
156-Zartha,IM344171HQ_200_WHITE_3XL,HQ_200_WHITE_3XL,Amazon,HQ_200_WHITE_3XL,B0FPM4LHJ7,Active
156-Zartha,IM257243KURTA800 COMBO_BLACK_MAROON_XXL,KURTA800 COMBO_BLACK_MAROON_XXL,Amazon,KURTA800 COMBO_BLACK_MAROON_XXL,B0D8KRKYKK,Active
156-Zartha,IM344036HQ_200_YELLOW_3XL,HQ_200_YELLOW_3XL,Amazon,HQ_200_YELLOW_3XL,B0FPM4D856,Active
156-Zartha,IM255806HQ_KURTA1500_SINGLE_BURGUNDY _M,HQ_KURTA1500_SINGLE_BURGUNDY _M,Amazon,HQ_KURTA1500_SINGLE_BURGUNDY _M,B0D8W5V97G,Active
156-Zartha,IM327786KURTA1700_POCKET_RANI_2XL,KURTA1700_POCKET_RANI_2XL,Amazon,KURTA1700_POCKET_RANI_2XL,B0FNDMHD3M,Active
156-Zartha,IM257920KURTA800 3COMBO_PINK-WHITE-AQUA_M,KURTA800 3COMBO_PINK-WHITE-AQUA_M,Amazon,KURTA800 3COMBO_PINK-WHITE-AQUA_M,B0D8QJ9LPK,Active
156-Zartha,IM256631MD_KURTA1600__BLACK_M,MD_KURTA1600__BLACK_M,Amazon,MD_KURTA1600__BLACK_M,B0DCKFFVCH,Active
156-Zartha,IM079280KURTA800_COMBO_LIGHT PINK_LIGHT GREEN_L,KURTA800_COMBO_LIGHT PINK_LIGHT GREEN_L,Amazon,KURTA800_COMBO_LIGHT PINK_LIGHT GREEN_L,B0C4THXNNT,Active
156-Zartha,IM3278027000_SHIRT_POCKET_YELLOW_S,7000_SHIRT_POCKET_YELLOW_S,Amazon,7000_SHIRT_POCKET_YELLOW_S,B0FNX4K6J4,Active
156-Zartha,IM257890KURTA800 3COMBO_BLACK-WHITE-SKY_L,KURTA800 3COMBO_BLACK-WHITE-SKY_L,Amazon,KURTA800 3COMBO_BLACK-WHITE-SKY_L,B0D8QGS7J2,Active
156-Zartha,IM257812KURTA1600_3COM_MAROON-BLACK-PINK_XL,KURTA1600_3COM_MAROON-BLACK-PINK_XL,Amazon,KURTA1600_3COM_MAROON-BLACK-PINK_XL,B0D9RXBKK7,Active
156-Zartha,IM3270857000_POCKET_SHIRT_COM_BLACK-WHITE_S,7000_POCKET_SHIRT_COM_BLACK-WHITE_S,Amazon,7000_POCKET_SHIRT_COM_BLACK-WHITE_S,B0FNX57X9X,Active
156-Zartha,IM256348MD_600_MAROON_S,MD_600_MAROON_S,Amazon,MD_600_MAROON_S,B0F9FMVSX9,Active
156-Zartha,IM0793951100COMBO_WHITE_MAROON_42,1100COMBO_WHITE_MAROON_42,Amazon,1100COMBO_WHITE_MAROON_42,B0BFLTXSRY,Active
156-Zartha,IM2555461100_SKY BLUE_M,1100_SKY BLUE_M,Amazon,1100_SKY BLUE_M,B0F9L92T1R,Active
156-Zartha,IM257626MD_KURTA800 COMBO_NAVY BLUE_MAROON_XL,MD_KURTA800 COMBO_NAVY BLUE_MAROON_XL,Amazon,MD_KURTA800 COMBO_NAVY BLUE_MAROON_XL,B0DCKDD49C,Active
156-Zartha,IM344123HQ_600_RED_4XL,HQ_600_RED_4XL,Amazon,HQ_600_RED_4XL,B0FQJPVR5Z,Active
156-Zartha,IM344094HQ_KURTA1603_PISTA_3XL,HQ_KURTA1603_PISTA_3XL,Amazon,HQ_KURTA1603_PISTA_3XL,B0FJ6D8ZY6,Active
156-Zartha,IM257189KURTA1600_2COM_RAMA & SKY_2XL,KURTA1600_2COM_RAMA & SKY_2XL,Amazon,KURTA1600_2COM_RAMA & SKY_2XL,B0D9Q94SW3,Active
156-Zartha,IM256346MD_600_MAROON_L,MD_600_MAROON_L,Amazon,MD_600_MAROON_L,B0F9FMV1JS,Active
156-Zartha,IM257593MD_KURTA800 COMBO_DARK GREEN_BLACK_XXL,MD_KURTA800 COMBO_DARK GREEN_BLACK_XXL,Amazon,MD_KURTA800 COMBO_DARK GREEN_BLACK_XXL,B0DCKDC1C2,Active
156-Zartha,IM257481MD_KURTA1600_2COM_DARK GREEN & SKY_M,MD_KURTA1600_2COM_DARK GREEN & SKY_M,Amazon,MD_KURTA1600_2COM_DARK GREEN & SKY_M,B0DCKDC41V,Active
156-Zartha,IM256685MD_KURTA1600__SKY BLUE_L,MD_KURTA1600__SKY BLUE_L,Amazon,MD_KURTA1600__SKY BLUE_L,B0DCKDBCWD,Active
156-Zartha,IM256912MD_KURTA800_RED_XL,MD_KURTA800_RED_XL,Amazon,MD_KURTA800_RED_XL,B0DCK9T5KR,Active
156-Zartha,IM0803761100_SKY BLUE_42,1100_SKY BLUE_42,Amazon,1100_SKY BLUE_42,B0B9NG2Z38,Active
156-Zartha,IM344265HQ_5900_SATIN SHIRT_PISTA_3XL,HQ_5900_SATIN SHIRT_PISTA_3XL,Amazon,HQ_5900_SATIN SHIRT_PISTA_3XL,B0FR5B2HDB,Active
156-Zartha,IM255662200_LIGHT GREEN_M,200_LIGHT GREEN_M,Amazon,200_LIGHT GREEN_M,B0DQXZGVM4,Active
156-Zartha,IM338815ZA_KURTA1500_SINGLE_GREEN_M,ZA_KURTA1500_SINGLE_GREEN_M,Amazon,ZA_KURTA1500_SINGLE_GREEN_M,B0FG2VPJ2V,Active
156-Zartha,IM3273386001_SATIN_NAVY_S,6001_SATIN_NAVY_S,Amazon,6001_SATIN_NAVY_S,B0FHWQ7D8G,Active
156-Zartha,IM3271047000_POCKET_SHIRT_COM_PINK-AQUA_XL,7000_POCKET_SHIRT_COM_PINK-AQUA_XL,Amazon,7000_POCKET_SHIRT_COM_PINK-AQUA_XL,B0FNX57HKJ,Active
156-Zartha,IM257781KURTA1500_3COM_WHITE-SKY-NAVY_L,KURTA1500_3COM_WHITE-SKY-NAVY_L,Amazon,KURTA1500_3COM_WHITE-SKY-NAVY_L,B0D94CKHBJ,Active
156-Zartha,IM257329KURTA800 COMBO_WHITE_LIGHT GREEN_L,KURTA800 COMBO_WHITE_LIGHT GREEN_L,Amazon,KURTA800 COMBO_WHITE_LIGHT GREEN_L,B0D8KX4J3K,Active
156-Zartha,IM3270646001_SATIN_RED_2XL,6001_SATIN_RED_2XL,Amazon,6001_SATIN_RED_2XL,B0FHWQXLRD,Active
156-Zartha,IM078976KURTA1600_TRIPLE_SKY-NAVY-DARKGREEN_S,KURTA1600_TRIPLE_SKY-NAVY-DARKGREEN_S,Amazon,KURTA1600_TRIPLE_SKY-NAVY-DARKGREEN_S,B0CJNY26G3,Active
156-Zartha,IM3273146000_SATIN_COMBO_RED - SILVER_M,6000_SATIN_COMBO_RED - SILVER_M,Amazon,6000_SATIN_COMBO_RED - SILVER_M,B0FJLV6WCS,Active
156-Zartha,IM344181HQ_KURTA1602_MAHENDI_3XL,HQ_KURTA1602_MAHENDI_3XL,Amazon,HQ_KURTA1602_MAHENDI_3XL,B0FP5DTFBK,Active
156-Zartha,IM079122KURTA1500_COMBO_SKY & NAVY_M,KURTA1500_COMBO_SKY & NAVY_M,Amazon,KURTA1500_COMBO_SKY & NAVY_M,B0CG21K9SL,Active
156-Zartha,IM255820HQ_KURTA1500_SINGLE_LIGHT PINK_L,HQ_KURTA1500_SINGLE_LIGHT PINK_L,Amazon,HQ_KURTA1500_SINGLE_LIGHT PINK_L,B0D8W56RCM,Active
156-Zartha,IM079181KURTA1600_COMBO_L. PINK & L. GREEN_L,KURTA1600_COMBO_L. PINK & L. GREEN_L,Amazon,KURTA1600_COMBO_L. PINK & L. GREEN_L,B0CJMKMLQ3,Active
156-Zartha,IM081297KURTA600_AQUA_S,KURTA600_AQUA_S,Amazon,KURTA600_AQUA_S,B0C38T72F2,Active
156-Zartha,IM080137KURTA1600_RED_M,KURTA1600_RED_M,Amazon,KURTA1600_RED_M,B0CJJPSTJB,Active
156-Zartha,IM257873KURTA800 3COMBO_AQUA-BLACK-WHITE_XL,KURTA800 3COMBO_AQUA-BLACK-WHITE_XL,Amazon,KURTA800 3COMBO_AQUA-BLACK-WHITE_XL,B0D8QJ8PYP,Active
156-Zartha,IM257858KURTA1600_3COM_WHITE-PINK-AQUA_2XL,KURTA1600_3COM_WHITE-PINK-AQUA_2XL,Amazon,KURTA1600_3COM_WHITE-PINK-AQUA_2XL,B0D9RSL2RM,Active
156-Zartha,IM079639KURTA1500_COMBO_NAVY & RED_L,KURTA1500_COMBO_NAVY & RED_L,Amazon,KURTA1500_COMBO_NAVY & RED_L,B0CG2223DF,Active
156-Zartha,IM255633KURTA1600__AQUA_L,KURTA1600__AQUA_L,Amazon,KURTA1600__AQUA_L,B0D9NH5V6M,Active
156-Zartha,IM079719KURTA800_COMBO_BLACK_RED_M,KURTA800_COMBO_BLACK_RED_M,Amazon,KURTA800_COMBO_BLACK_RED_M,B0C1ZK5N8J,Active
156-Zartha,IM080091KURTA1500_SINGLE_RED_M,KURTA1500_SINGLE_RED_M,Amazon,KURTA1500_SINGLE_RED_M,B0CFYJRB4B,Active
156-Zartha,IM258137MD_KURTA800 3COM_AQUA-BLACK-WHITE_2XL,MD_KURTA800 3COM_AQUA-BLACK-WHITE_2XL,Amazon,MD_KURTA800 3COM_AQUA-BLACK-WHITE_2XL,B0DCG5WCV2,Active
156-Zartha,IM327671KURTA1700_POCKET_DARK PURPLE_2XL,KURTA1700_POCKET_DARK PURPLE_2XL,Amazon,KURTA1700_POCKET_DARK PURPLE_2XL,B0FNDQ1BRJ,Active
156-Zartha,IM256823MD_KURTA1602_NAVY BLUE_XXL,MD_KURTA1602_NAVY BLUE_XXL,Amazon,MD_KURTA1602_NAVY BLUE_XXL,B0DCKHLTBC,Active
156-Zartha,IM258231MD_KURTA800 3COM_WHITE-L PINK-AQUA_XL,MD_KURTA800 3COM_WHITE-L PINK-AQUA_XL,Amazon,MD_KURTA800 3COM_WHITE-L PINK-AQUA_XL,B0DCG98J2J,Active
156-Zartha,IM256784MD_KURTA1602_GREY_L,MD_KURTA1602_GREY_L,Amazon,MD_KURTA1602_GREY_L,B0DCKDWT2Q,Active
156-Zartha,IM255994HQ_KURTA1601_WHITE_L,HQ_KURTA1601_WHITE_L,Amazon,HQ_KURTA1601_WHITE_L,B0D8FW6QRB,Active
156-Zartha,IM3268967000_POCKET_SHIRT_COM_RAMA-BLACK_2XL,7000_POCKET_SHIRT_COM_RAMA-BLACK_2XL,Amazon,7000_POCKET_SHIRT_COM_RAMA-BLACK_2XL,B0FNX653CY,Active
156-Zartha,IM2555351100_RAMA-WHITE_L,1100_RAMA-WHITE_L,Amazon,1100_RAMA-WHITE_L,B0F9L8F5FV,Active
156-Zartha,IM3274037001_POCKET_BLACK_XL,7001_POCKET_BLACK_XL,Amazon,7001_POCKET_BLACK_XL,B0GM1GZY2N,Active
156-Zartha,IM195057KURTA1601_RAMA_2XL,KURTA1601_RAMA_2XL,Amazon,KURTA1601_RAMA_2XL,B0D1G7XTXH,Active
156-Zartha,IM257469MD_KURTA1600_2COM_DARK GREEN & BLACK_2XL,MD_KURTA1600_2COM_DARK GREEN & BLACK_2XL,Amazon,MD_KURTA1600_2COM_DARK GREEN & BLACK_2XL,B0DCKBG1SP,Active
156-Zartha,IM344258HQ_200_YELLOW_4XL,HQ_200_YELLOW_4XL,Amazon,HQ_200_YELLOW_4XL,B0FPM5Q84H,Active
156-Zartha,IM257125KURTA1600_2COM_BLACK & MAROON_L,KURTA1600_2COM_BLACK & MAROON_L,Amazon,KURTA1600_2COM_BLACK & MAROON_L,B0D9Q8P2J5,Active
156-Zartha,IM256056KURTA1602_MAROON_L,KURTA1602_MAROON_L,Amazon,KURTA1602_MAROON_L,B0D961MG8M,Active
156-Zartha,IM3269156000_SATIN_BLACK_M,6000_SATIN_BLACK_M,Amazon,6000_SATIN_BLACK_M,B0FJ2GZ8HG,Active
156-Zartha,IM258073MD_KURTA1600_3COM_LYLW-PURPLE-LGREEN_L,MD_KURTA1600_3COM_LYLW-PURPLE-LGREEN_L,Amazon,MD_KURTA1600_3COM_LYLW-PURPLE-LGREEN_L,B0DCKGGRL3,Active
156-Zartha,IM079422600_PURPLE-LIGHT YELLOW_40,600_PURPLE-LIGHT YELLOW_40,Amazon,600_PURPLE-LIGHT YELLOW_40,B0CBMC4Q8V,Active
156-Zartha,IM079488COMBO_700_Sky Blue & Navy Blue_42,COMBO_700_Sky Blue & Navy Blue_42,Amazon,COMBO_700_Sky Blue & Navy Blue_42,B0CBVH1RCG,Active
156-Zartha,IM0793541100COMBO_LIGHT YELLOW_PURPLE_42,1100COMBO_LIGHT YELLOW_PURPLE_42,Amazon,1100COMBO_LIGHT YELLOW_PURPLE_42,B0BFLQZ559,Active
156-Zartha,IM257510MD_KURTA1600_2COM_NAVY & RED_L,MD_KURTA1600_2COM_NAVY & RED_L,Amazon,MD_KURTA1600_2COM_NAVY & RED_L,B0DCKDMRQ6,Active
156-Zartha,IM080107KURTA1600_BLACK_L,KURTA1600_BLACK_L,Amazon,KURTA1600_BLACK_L,B0CJJQCK1G,Active
156-Zartha,IM194783600_DARK GREEN_38,600_DARK GREEN_38,Amazon,600_DARK GREEN_38,B0D3PZW2L7,Active
156-Zartha,IM194876KURTA800_YELLOW_S,KURTA800_YELLOW_S,Amazon,KURTA800_YELLOW_S,B0D1H1GB8W,Active
156-Zartha,IM0790341100COMBO_WHITE_WHITE_NAVY BLUE_42,1100COMBO_WHITE_WHITE_NAVY BLUE_42,Amazon,1100COMBO_WHITE_WHITE_NAVY BLUE_42,B0BFLRZ5KL,Active
156-Zartha,IM257687KUR800 3COMBO_L GREEN-L PINK-L YELLOW_XL,KUR800 3COMBO_L GREEN-L PINK-L YELLOW_XL,Amazon,KUR800 3COMBO_L GREEN-L PINK-L YELLOW_XL,B0D8QFQG7R,Active
156-Zartha,IM257793KURTA1600_3COM_BLACK-WHITE-RED_S,KURTA1600_3COM_BLACK-WHITE-RED_S,Amazon,KURTA1600_3COM_BLACK-WHITE-RED_S,B0D9RWDX3V,Active
156-Zartha,IM314727ZA_200_NAVY BLUE_L,ZA_200_NAVY BLUE_L,Amazon,ZA_200_NAVY BLUE_L,B0DV35K8G9,Active
156-Zartha,IM079685KURTA600_PURPLE_LIGHT YELLOW_XL,KURTA600_PURPLE_LIGHT YELLOW_XL,Amazon,KURTA600_PURPLE_LIGHT YELLOW_XL,B0C38SB5YL,Active
156-Zartha,IM343905HQ_KURTA1603_PURPLE_S,HQ_KURTA1603_PURPLE_S,Amazon,HQ_KURTA1603_PURPLE_S,B0FJ6DWTMJ,Active
156-Zartha,IM314691ZA_200_AQUA_M,ZA_200_AQUA_M,Amazon,ZA_200_AQUA_M,B0DV3J33GT,Active
156-Zartha,IM257471MD_KURTA1600_2COM_DARK GREEN & BLACK_M,MD_KURTA1600_2COM_DARK GREEN & BLACK_M,Amazon,MD_KURTA1600_2COM_DARK GREEN & BLACK_M,B0DCKDR241,Active
156-Zartha,IM079179KURTA1600_COMBO_L. PINK & AQUA_XL,KURTA1600_COMBO_L. PINK & AQUA_XL,Amazon,KURTA1600_COMBO_L. PINK & AQUA_XL,B0CJMDW9DW,Active
156-Zartha,IM257269KURTA800 COMBO_DARK GREEN_WHITE_L,KURTA800 COMBO_DARK GREEN_WHITE_L,Amazon,KURTA800 COMBO_DARK GREEN_WHITE_L,B0D8KSTWQY,Active
156-Zartha,IM344212HQ_200_MAROON_3XL,HQ_200_MAROON_3XL,Amazon,HQ_200_MAROON_3XL,B0FPM2G8KF,Active
156-Zartha,IM079891KURTA800_PURPLE_XXL,KURTA800_PURPLE_XXL,Amazon,KURTA800_PURPLE_XXL,B0BYVW1F44,Active
156-Zartha,IM079136KURTA1500_COMBO_WHITE & MAROON_XL,KURTA1500_COMBO_WHITE & MAROON_XL,Amazon,KURTA1500_COMBO_WHITE & MAROON_XL,B0CG238JJ3,Active
156-Zartha,IM079154KURTA1600_COMBO_DARK GREEN & BLACK_L,KURTA1600_COMBO_DARK GREEN & BLACK_L,Amazon,KURTA1600_COMBO_DARK GREEN & BLACK_L,B0CJLXVDWK,Active
156-Zartha,IM256513MD_5900_SATIN SHIRT_WHITE_S,MD_5900_SATIN SHIRT_WHITE_S,Amazon,MD_5900_SATIN SHIRT_WHITE_S,B0DVT78G4L,Active
156-Zartha,IM343972HQ_KURTA1502_RAMA_S,HQ_KURTA1502_RAMA_S,Amazon,HQ_KURTA1502_RAMA_S,B0FPMPTZLZ,Active
156-Zartha,IM257527MD_KURTA1600_2COM_RAMA & SKY_S,MD_KURTA1600_2COM_RAMA & SKY_S,Amazon,MD_KURTA1600_2COM_RAMA & SKY_S,B0DCK9S4X1,Active
156-Zartha,IM257568MD_KURTA1600_2COM_WHITE & SKY_XL,MD_KURTA1600_2COM_WHITE & SKY_XL,Amazon,MD_KURTA1600_2COM_WHITE & SKY_XL,B0DCKF3HDR,Active
156-Zartha,IM343940HQ_KURTA1500_SINGLE_GREEN_M,HQ_KURTA1500_SINGLE_GREEN_M,Amazon,HQ_KURTA1500_SINGLE_GREEN_M,B0FG2VCTT5,Active
156-Zartha,IM2557335900_SATIN SHIRT_MAHENDI_XL,5900_SATIN SHIRT_MAHENDI_XL,Amazon,5900_SATIN SHIRT_MAHENDI_XL,B0DVT62QG9,Active
156-Zartha,IM2555051100_DARK GREEN_L,1100_DARK GREEN_L,Amazon,1100_DARK GREEN_L,B0F9L8H282,Active
156-Zartha,IM327017700_HALF SLEEVE_LIGHT GREEN FLOWER_L,700_HALF SLEEVE_LIGHT GREEN FLOWER_L,Amazon,700_HALF SLEEVE_LIGHT GREEN FLOWER_L,B0GC2W5B4X,Active
156-Zartha,IM343911HQ_KURTA1602_NAVY BLUE_3XL,HQ_KURTA1602_NAVY BLUE_3XL,Amazon,HQ_KURTA1602_NAVY BLUE_3XL,B0FP5DLBJY,Active
156-Zartha,IM258218MD_KURTA800 3COM_RED-SKY-WHITE_L,MD_KURTA800 3COM_RED-SKY-WHITE_L,Amazon,MD_KURTA800 3COM_RED-SKY-WHITE_L,B0DCG8MR44,Active
156-Zartha,IM3269796001_SATIN_NAVY_M,6001_SATIN_NAVY_M,Amazon,6001_SATIN_NAVY_M,B0FHWW872J,Active
156-Zartha,IM256977MD_SUGARCANE_MAROON_S,MD_SUGARCANE_MAROON_S,Amazon,MD_SUGARCANE_MAROON_S,B0DS649W3J,Active
156-Zartha,IM343966HQ_5900_SATIN SHIRT_WHITE_4XL,HQ_5900_SATIN SHIRT_WHITE_4XL,Amazon,HQ_5900_SATIN SHIRT_WHITE_4XL,B0FR563YDF,Active
156-Zartha,IM080336100 : RAMA : S : 38,100 : RAMA : S : 38,Amazon,100 : RAMA : S : 38,B08VJC6RLV,Active
156-Zartha,IM0794091100COMBO_WHITE_SKY BLUE_44,1100COMBO_WHITE_SKY BLUE_44,Amazon,1100COMBO_WHITE_SKY BLUE_44,B0BFLS5PLQ,Active
156-Zartha,IM3277377000_SHIRT_POCKET_YELLOW_M,7000_SHIRT_POCKET_YELLOW_M,Amazon,7000_SHIRT_POCKET_YELLOW_M,B0FNX5JT1H,Active
156-Zartha,IM344209HQ_600_AQUA_4XL,HQ_600_AQUA_4XL,Amazon,HQ_600_AQUA_4XL,B0FQJQHDPP,Active
156-Zartha,IM256787MD_KURTA1602_GREY_XL,MD_KURTA1602_GREY_XL,Amazon,MD_KURTA1602_GREY_XL,B0DCKCHHCN,Active
156-Zartha,IM080089KURTA1500_SINGLE_RAMA_XL,KURTA1500_SINGLE_RAMA_XL,Amazon,KURTA1500_SINGLE_RAMA_XL,B0CFYNM6P2,Active
156-Zartha,IM257307KURTA800 COMBO_RAMA_BLACK_XL,KURTA800 COMBO_RAMA_BLACK_XL,Amazon,KURTA800 COMBO_RAMA_BLACK_XL,B0D8KSM2TJ,Active
156-Zartha,IM256697MD_KURTA1601_AQUA_L,MD_KURTA1601_AQUA_L,Amazon,MD_KURTA1601_AQUA_L,B0DCP5XFM6,Active
156-Zartha,IM344244HQ_400_POP_SHORT_CARGO_SKY_XL,HQ_400_POP_SHORT_CARGO_SKY_XL,Amazon,HQ_400_POP_SHORT_CARGO_SKY_XL,B0FNDMRVQL,Active
156-Zartha,IM256404MD_200_DARK GREEN_XL,MD_200_DARK GREEN_XL,Amazon,MD_200_DARK GREEN_XL,B0DQWWNMNT,Active
156-Zartha,IM255982HQ_KURTA1601_RAMA_L,HQ_KURTA1601_RAMA_L,Amazon,HQ_KURTA1601_RAMA_L,B0D8G33G1T,Active
156-Zartha,IM256192SUGARCANE_CHIKU_S,SUGARCANE_CHIKU_S,Amazon,SUGARCANE_CHIKU_S,B0DS63PX34,Active
156-Zartha,IM327609KURTA1700_POCKET_BLACK_2XL,KURTA1700_POCKET_BLACK_2XL,Amazon,KURTA1700_POCKET_BLACK_2XL,B0FNDS63T7,Active
156-Zartha,IM343996HQ_KURTA1602_BLACK_4XL,HQ_KURTA1602_BLACK_4XL,Amazon,HQ_KURTA1602_BLACK_4XL,B0FP5DVCQM,Active
156-Zartha,IM257857KURTA1600_3COM_WHITE-LYELLOW-RED_XL,KURTA1600_3COM_WHITE-LYELLOW-RED_XL,Amazon,KURTA1600_3COM_WHITE-LYELLOW-RED_XL,B0D9RY9NM5,Active
156-Zartha,IM079115KURTA1500_COMBO_RED & WHITE_S,KURTA1500_COMBO_RED & WHITE_S,Amazon,KURTA1500_COMBO_RED & WHITE_S,B0CG24VNRF,Active
156-Zartha,IM194877KURTA1601_PURPLE_M,KURTA1601_PURPLE_M,Amazon,KURTA1601_PURPLE_M,B0D1G8YMXS,Active
156-Zartha,IM080124KURTA1600_MAROON_XL,KURTA1600_MAROON_XL,Amazon,KURTA1600_MAROON_XL,B0CJJP7JMR,Active
156-Zartha,IM257852KURTA1600_3COM_WHITE-LGREEN-SKY_XL,KURTA1600_3COM_WHITE-LGREEN-SKY_XL,Amazon,KURTA1600_3COM_WHITE-LGREEN-SKY_XL,B0D9RXRZNH,Active
156-Zartha,IM3271696000_SATIN_BLACK_3XL,6000_SATIN_BLACK_3XL,Amazon,6000_SATIN_BLACK_3XL,B0FJ2JV7NJ,Active
156-Zartha,IM257572MD_KURTA800 COMBO_AQUA_LIGHT GREEN_XL,MD_KURTA800 COMBO_AQUA_LIGHT GREEN_XL,Amazon,MD_KURTA800 COMBO_AQUA_LIGHT GREEN_XL,B0DCKBVHS5,Active
