asin,sku,date,metrics.sales,metrics.spend,metrics.clicks,metrics.impressions,metrics.orders,metrics.conversion_rate,metrics.acos,metrics.roas,metrics.ctr,metrics.cpc,metrics.conversions,metrics.same_sku_sales,metrics.same_sku_orders,metrics.daily_budget,metrics.total_budget,metrics.max_spend,metrics.avg_spend,metrics.total_sales,metrics.total_acos,metrics.total_units,metrics.organic_sales,metrics.organic_orders,metrics.page_views,metrics.ad_sales_perc,metrics.tos_is,metrics.aov,metrics.sessions,metrics.buy_box_percentage,metrics.browser_sessions,metrics.mobile_app_sessions
B0GC5Y4M61,"""None""","""2026-05-27""",0,0,0,42,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GC5Y4M61,"""None""","""2026-05-28""",0,0,0,3,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GC5Y4M61,"""None""","""2026-05-30""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0GC5Y4M61,"""None""","""2026-05-31""",0,0,0,3,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G3XQ8VVK,"""None""","""2026-05-24""",0,0,0,27,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G3XQ8VVK,"""None""","""2026-05-25""",0,0,0,30,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G3XQ8VVK,"""None""","""2026-05-26""",0,0,0,29,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G3XQ8VVK,"""None""","""2026-05-27""",0,0,0,32,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G3XQ8VVK,"""None""","""2026-05-28""",0,0,0,6,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G3XQ8VVK,"""None""","""2026-05-30""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G3XQ8VVK,"""None""","""2026-05-31""",0,0,0,3,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G5PML8WX,"""None""","""2026-05-24""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G5PML8WX,"""None""","""2026-05-25""",0,0,0,3,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G5PML8WX,"""None""","""2026-05-27""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G5PML8WX,"""None""","""2026-05-30""",0,0,0,3,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G5PML8WX,"""None""","""2026-05-31""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G49519X2,"""None""","""2026-05-23""",0,0,0,3,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G49519X2,"""None""","""2026-05-24""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G49519X2,"""None""","""2026-05-25""",0,7.32,1,86,0,0.0,,0.0,0.0116,7.32,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G49519X2,"""None""","""2026-05-26""",0,0,0,60,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G49519X2,"""None""","""2026-05-27""",0,0,0,210,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G49519X2,"""None""","""2026-05-28""",0,0,0,146,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G49519X2,"""None""","""2026-05-30""",0,0,0,17,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G59315TL,"""None""","""2026-05-23""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G59315TL,"""None""","""2026-05-24""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G59315TL,"""None""","""2026-05-25""",0,0,0,3,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G59315TL,"""None""","""2026-05-26""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G59315TL,"""None""","""2026-05-27""",0,0,0,4,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G59315TL,"""None""","""2026-05-30""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G59315TL,"""None""","""2026-05-31""",0,0,0,5,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G5Y9XJGK,"""None""","""2026-05-24""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G5Y9XJGK,"""None""","""2026-05-25""",0,0,0,4,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G5Y9XJGK,"""None""","""2026-05-27""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G5Y9XJGK,"""None""","""2026-05-28""",0,0,0,5,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G5Y9XJGK,"""None""","""2026-05-30""",0,0,0,10,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G5Y9XJGK,"""None""","""2026-05-31""",0,0,0,3,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G3XQC53B,"""None""","""2026-05-22""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G3XQC53B,"""None""","""2026-05-23""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G3XQC53B,"""None""","""2026-05-24""",0,0,0,126,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G3XQC53B,"""None""","""2026-05-25""",0,8.07,1,70,0,0.0,,0.0,0.0143,8.07,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G3XQC53B,"""None""","""2026-05-26""",0,0,0,29,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G3XQC53B,"""None""","""2026-05-27""",0,0,0,12,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G3XQC53B,"""None""","""2026-05-28""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G3XQC53B,"""None""","""2026-05-30""",0,0,0,3,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G3XQC53B,"""None""","""2026-05-31""",0,0,0,18,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GC7KN91M,"""None""","""2026-05-22""",0,0,0,8,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GC7KN91M,"""None""","""2026-05-23""",0,0,0,12,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GC7KN91M,"""None""","""2026-05-24""",0,0,0,5,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GC7KN91M,"""None""","""2026-05-25""",0,0,0,75,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GC7KN91M,"""None""","""2026-05-26""",0,0,0,63,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GC7KN91M,"""None""","""2026-05-27""",0,0,0,18,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GC7KN91M,"""None""","""2026-05-28""",0,0,0,17,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GC7KN91M,"""None""","""2026-05-30""",0,0,0,9,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GC7KN91M,"""None""","""2026-05-31""",0,0,0,4,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G52Y6GL7,"""None""","""2026-05-23""",0,0,0,4,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G52Y6GL7,"""None""","""2026-05-24""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G52Y6GL7,"""None""","""2026-05-25""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G52Y6GL7,"""None""","""2026-05-26""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G52Y6GL7,"""None""","""2026-05-27""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G52Y6GL7,"""None""","""2026-05-28""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G52Y6GL7,"""None""","""2026-05-31""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G4DDCLB8,"""None""","""2026-05-22""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4DDCLB8,"""None""","""2026-05-24""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4DDCLB8,"""None""","""2026-05-25""",0,0,0,8,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4DDCLB8,"""None""","""2026-05-26""",0,0,0,4,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4DDCLB8,"""None""","""2026-05-27""",0,0,0,5,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4DDCLB8,"""None""","""2026-05-28""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4DDCLB8,"""None""","""2026-05-30""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4DDCLB8,"""None""","""2026-05-31""",0,4.75,1,5,0,0.0,,0.0,0.2,4.75,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0G4RDZ3MY,"""None""","""2026-05-16""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4RDZ3MY,"""None""","""2026-05-18""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4RDZ3MY,"""None""","""2026-05-19""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4RDZ3MY,"""None""","""2026-05-20""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4RDZ3MY,"""None""","""2026-05-21""",0,0,0,248,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0G4RDZ3MY,"""None""","""2026-05-22""",0,51.4,7,5595,0,0.0,,0.0,0.0013,7.34,0,0,0,,,,,0,,0,0,0,7,,,,0,,0,0
B0G4RDZ3MY,"""None""","""2026-05-23""",0,54.82,7,3621,0,0.0,,0.0,0.0019,7.83,0,0,0,,,,,0,,0,0,0,7,,,,0,,0,0
B0G4RDZ3MY,"""None""","""2026-05-24""",0,65.57,13,4517,0,0.0,,0.0,0.0029,5.04,0,0,0,,,,,0,,0,0,0,12,,,,0,,0,0
B0G4RDZ3MY,"""None""","""2026-05-25""",0,0,0,20,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4RDZ3MY,"""None""","""2026-05-26""",0,0,0,11,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0G4RDZ3MY,"""None""","""2026-05-27""",0,0,0,6,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4RDZ3MY,"""None""","""2026-05-28""",0,0,0,4,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0G4RDZ3MY,"""None""","""2026-05-30""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4RDZ3MY,"""None""","""2026-05-31""",0,43.69,5,3581,0,0.0,,0.0,0.0014,8.74,0,0,0,,,,,0,,0,0,0,5,,,,0,,0,0
B0GBXC399T,"""None""","""2026-05-22""",0,0,0,30,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GBXC399T,"""None""","""2026-05-23""",0,0,0,19,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GBXC399T,"""None""","""2026-05-24""",0,0,0,12,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0GBXC399T,"""None""","""2026-05-25""",0,0,0,67,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GBXC399T,"""None""","""2026-05-26""",0,0,0,131,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GBXC399T,"""None""","""2026-05-27""",0,0,0,95,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GBXC399T,"""None""","""2026-05-28""",0,0,0,31,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GBXC399T,"""None""","""2026-05-30""",0,55.27,5,208,0,0.0,,0.0,0.024,11.05,0,0,0,,,,,0,,0,0,0,5,,,,0,,0,0
B0G3XRTVQ1,"""None""","""2026-05-21""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G3XRTVQ1,"""None""","""2026-05-22""",0,0,0,37,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G3XRTVQ1,"""None""","""2026-05-23""",0,0,0,21,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G3XRTVQ1,"""None""","""2026-05-24""",0,0,0,20,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G3XRTVQ1,"""None""","""2026-05-25""",0,0,0,10,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G3XRTVQ1,"""None""","""2026-05-26""",0,0,0,16,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G3XRTVQ1,"""None""","""2026-05-27""",0,0,0,8,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G3XRTVQ1,"""None""","""2026-05-28""",0,0,0,8,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G4VWPW42,"""None""","""2026-05-20""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4VWPW42,"""None""","""2026-05-21""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4VWPW42,"""None""","""2026-05-22""",0,0,0,9,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4VWPW42,"""None""","""2026-05-23""",0,0,0,4,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4VWPW42,"""None""","""2026-05-24""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4VWPW42,"""None""","""2026-05-25""",0,0,0,12,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4VWPW42,"""None""","""2026-05-26""",0,0,0,12,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4VWPW42,"""None""","""2026-05-27""",0,0,0,58,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0G4VWPW42,"""None""","""2026-05-28""",0,0,0,12,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4VWPW42,"""None""","""2026-05-30""",0,0,0,15,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0G4VWPW42,"""None""","""2026-05-31""",0,0,0,7,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0G4992ZGW,"""None""","""2026-05-23""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G4992ZGW,"""None""","""2026-05-24""",0,0,0,7,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G4992ZGW,"""None""","""2026-05-25""",0,0,0,9,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G4992ZGW,"""None""","""2026-05-26""",0,0,0,4,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G4992ZGW,"""None""","""2026-05-27""",0,0,0,26,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G4992ZGW,"""None""","""2026-05-28""",0,0,0,23,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0GMW2ZTTM,"""None""","""2026-05-22""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GMW2ZTTM,"""None""","""2026-05-23""",0,0,0,8,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GMW2ZTTM,"""None""","""2026-05-24""",0,0,0,28,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GMW2ZTTM,"""None""","""2026-05-25""",0,0,0,11,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GMW2ZTTM,"""None""","""2026-05-26""",0,0,0,22,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GMW2ZTTM,"""None""","""2026-05-27""",0,0,0,25,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GMW2ZTTM,"""None""","""2026-05-31""",0,0,0,24,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GN36ZP4M,"""None""","""2026-05-22""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GN36ZP4M,"""None""","""2026-05-23""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GN36ZP4M,"""None""","""2026-05-24""",0,0,0,4,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GN36ZP4M,"""None""","""2026-05-25""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0GN36ZP4M,"""None""","""2026-05-26""",0,0,0,15,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GN36ZP4M,"""None""","""2026-05-27""",0,0,0,4,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GN36ZP4M,"""None""","""2026-05-28""",0,0,0,3,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GN36ZP4M,"""None""","""2026-05-30""",0,0,0,7,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GN36ZP4M,"""None""","""2026-05-31""",0,0,0,65,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM83QXH9,"""None""","""2026-05-23""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM83QXH9,"""None""","""2026-05-24""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM83QXH9,"""None""","""2026-05-25""",0,0,0,7,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM83QXH9,"""None""","""2026-05-26""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0GM83QXH9,"""None""","""2026-05-27""",0,0,0,7,0,0,,,0.0,0,0,0,0,,,,,760.95,0.0,1,760.95,0,1,0.0,,,0,,0,0
B0GM83QXH9,"""None""","""2026-05-30""",0,0,0,22,0,0,,,0.0,0,0,0,0,,,,,0.0,,0,0,0,0,,,,0,,0,0
B0GM83QXH9,"""None""","""2026-05-31""",0,15.49,2,68,0,0.0,,0.0,0.0294,7.75,0,0,0,,,,,0,,0,0,0,2,,,,0,,0,0
B0G5YMZ77G,"""None""","""2026-05-16""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G5YMZ77G,"""None""","""2026-05-19""",0,0,0,3,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G5YMZ77G,"""None""","""2026-05-20""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G5YMZ77G,"""None""","""2026-05-22""",0,0,0,20,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G5YMZ77G,"""None""","""2026-05-23""",0,0,0,15,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G5YMZ77G,"""None""","""2026-05-24""",0,0,0,8,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G5YMZ77G,"""None""","""2026-05-25""",0,0,0,16,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G5YMZ77G,"""None""","""2026-05-26""",0,0,0,6,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G5YMZ77G,"""None""","""2026-05-27""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G5YMZ77G,"""None""","""2026-05-28""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G5YMZ77G,"""None""","""2026-05-30""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,1,,,,0,,0,0
B0G5YMZ77G,"""None""","""2026-05-31""",0,0,0,5,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4RD75CR,"""None""","""2026-05-16""",0,0,0,0,0,0,,,0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G4RD75CR,"""None""","""2026-05-19""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4RD75CR,"""None""","""2026-05-20""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4RD75CR,"""None""","""2026-05-21""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4RD75CR,"""None""","""2026-05-23""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4RD75CR,"""None""","""2026-05-24""",0,0,0,5,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4RD75CR,"""None""","""2026-05-25""",0,0,0,3,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4RD75CR,"""None""","""2026-05-26""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4RD75CR,"""None""","""2026-05-27""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4RD75CR,"""None""","""2026-05-30""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G4RD75CR,"""None""","""2026-05-31""",0,0,0,4,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,2,,,,0,,0,0
B0G591K733,"""None""","""2026-05-22""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G591K733,"""None""","""2026-05-23""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G591K733,"""None""","""2026-05-24""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G591K733,"""None""","""2026-05-25""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G591K733,"""None""","""2026-05-26""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G591K733,"""None""","""2026-05-30""",0,0,0,6,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G591K733,"""None""","""2026-05-31""",0,0,0,3,0,0,,,0.0,0,0,0,0,,,,,0,,0,0,0,0,,,,0,,0,0
B0G3XQQ9YW,"""None""","""2026-05-20""",0,0,0,6,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G3XQQ9YW,"""None""","""2026-05-22""",0,0,0,12,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G3XQQ9YW,"""None""","""2026-05-23""",0,0,0,4,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G3XQQ9YW,"""None""","""2026-05-24""",0,0,0,3,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G3XQQ9YW,"""None""","""2026-05-25""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G3XQQ9YW,"""None""","""2026-05-26""",0,0,0,22,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G3XQQ9YW,"""None""","""2026-05-27""",0,0,0,5,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G3XQQ9YW,"""None""","""2026-05-28""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G3XQQ9YW,"""None""","""2026-05-30""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G3XQQ9YW,"""None""","""2026-05-31""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G5PLT5QQ,"""None""","""2026-05-26""",0,0,0,8,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G5PLT5QQ,"""None""","""2026-05-27""",0,0,0,2,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G5PLT5QQ,"""None""","""2026-05-30""",0,0,0,1,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G5PLT5QQ,"""None""","""2026-05-31""",0,0,0,4,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G3XQQWKB,"""None""","""2026-05-23""",0,0,0,5,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G3XQQWKB,"""None""","""2026-05-24""",0,0,0,22,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
B0G3XQQWKB,"""None""","""2026-05-25""",0,0,0,19,0,0,,,0.0,0,0,0,0,,,,,,,,,,,,,,,,,
